ID,Japanese,English,Chinese,EnglishCensored,Korean,German
389,"","An amphibian Digimon that walks on four legs.
Betamon is a gentle and docile creature, but
sometimes it will get angry and unleash
Electric Shock, an attack delivering over
1 million volts of electricity to the enemy.","以四肢行走的兩棲類型數碼寶貝。
比特獸是個性柔和溫馴的數碼寶貝，
然而一旦生氣，就會施展『麻痺電擊』，
用100萬伏特以上的電流攻擊敵人。","","사족보행을 하는 양서류형 디지몬.
성격은 온후하고 얌전한 디지몬이지만 일단
베타몬을 화나게 하면 100만 볼트 이상의
전류로 적을 공격하는『전격 찌리릿』을 쏜다.","Ein vierbeiniges amphibisches Digimon.
Betamon ist eine sanftmütige Kreatur, aber
manchmal wird es wütend und entfesselt mit
„Elektroschlag“ einen Angriff, der dem Gegner
einen Schlag mit über 1 Million Volt
verpasst."
390,"","This child-shaped angel Digimon appeared in
the Digital World long ago during a time of
chaos. Bringing peace and order to the world
afterwards, a rebellion against Lucemon first
caused a long period of darkness. It looks
like a child, but its power and wisdom
surpasses Ultimate Digimon. Its abilities are
said to have been split among the Celestial
Digimon. Its special move Grand Cross fires
balls of light in the shape of a cross, and
is stronger than Seraphimon's Strike of the
Seven Stars.","相傳降臨在遙遠的古代數碼世界，
有著孩童外型的天使數碼寶貝。
據說它在數碼世界還處於混沌時現身，
為數碼世界帶來了秩序與和平。
然而，之後由於光明獸的“叛亂”，數碼世界
迎來了漫長的黑暗時期。雖然外表是孩童，
但卻擁有凌駕完全體數碼寶貝的力量與智慧。
據說現在光明獸的能力，分別由三大天使繼承。
必殺技是將10顆超熱光球，
呈行星直列十字形放出的『宏偉十字架』。
此招式威力凌駕於究極天使獸的『七重天堂』。","","아득한 옛날, 고대 디지털 월드에 강림했다고 전해지는
아이의 모습을 한 천사 디지몬.
아직 디지털 월드가 혼돈이었던 시대에 나타나
이 세계에 질서와 평화를 가져왔다고 전해진다.
하지만 그 후 루체몬의 ""반란""에 의해 오랜
암흑 시대가 찾아왔다. 아이의 모습이지만
완전체 디지몬조차 능가할만큼의 힘과 지혜를 가졌다.
현재는 루체몬의 능력은 세 대천사가 나누어
계승하고 있다고 한다.
필살기는 10개의 초열광구를 행성직렬과 같이
십자 형태로 날리는『그랜드 크로스』. 세라피몬의
「세븐스 헤븐즈」를 능가하는 위력을 가졌다.","Dieses kindlich aussehende Engels-Digimon
erschien vor langer Zeit inmitten des Chaos
in der Digitalen Welt. Nachdem es Frieden und
Ordnung in die Welt gebracht hatte, führte
ein Aufstand gegen Lucemon zu einer langen
Zeit der Finsternis. Es sieht zwar aus wie
ein Kind, doch seine Macht und Weisheit
übertreffen die von Ultra-Digimon. Seine
Fähigkeiten sollen auf die Heiligen
Digiengel aufgeteilt worden sein. Sein
„Großes Kreuz“ erzeugt Lichtgeschosse in
Kreuzform und ist äußerst mächtig."
391,"","A beast humanoid Digimon shaped like a golden
fox. Renamon's relationship to humans is
clearly shown, and if raised properly, its
in-training form can Digivolve into a Renamon
of high intelligence. Calm and collected at
all times, it trains so as not to lose that
cool in any situation. Its tall, slender form
stands out among Rookie Digimon, and it
prefers the speed of its many techniques over
power when it comes to fighting the enemy.
Its special move Diamond Storm hurls razor-
sharp wood chips at the enemy.","擁有金色狐狸外型的獸人型數碼寶貝。
妖狐獸能直接反映出與人類間的關係，
據說依據幼年期的培育方法，
能進化為智力特別高的妖狐獸。
平時沉著冷靜，被訓練到無論面對任何狀況，
都能不失冷靜。它細長的身軀，
比起其他成長期的數碼寶貝，也是特別突出。
比起用力量戰鬥，它更常以速度
施行多變的戰術玩弄敵人。
必殺技是向敵人投擲銳利樹葉的『狐葉楔』。","","금색 여우의 모습을 한 수인형 디지몬.
레나몬은 인간과의 관계가 그대로 나타나는
디지몬으로 유년기 시기의 육성 방법에 따라서 특히
지능이 높은 레나몬으로 진화할 수 있다고 한다.
항상 냉정침착하고 온갖 상황에서도 그 냉정함을
잃지 않을 정도로 훈련되어 있다. 늘씬하고 장신인 몸은
다른 성장기 디지몬과 비해 빼어나며
파워 배틀보다는 스피드를 이용한
다양한 술법으로 적을 농락한다.
필살기는 예리한 나뭇잎을 적에게 던지는
『호엽설』.","Ein Tiermenschen-Digimon, das aussieht
wie ein goldener Fuchs. Renamons Verhältnis
zu Menschen ist klar zu erkennen. Sorgsam
aufgezogen kann seine „Ausbildungs“-Form zu
einem Renamon von hoher Intelligenz
digitieren. Es ist stets ruhig und übt,
niemals die Fassung zu verlieren. Durch seine
große, schlanke Gestalt hebt es sich von den
anderen Rookie-Digimon ab. Im Kampf bevorzugt
es die Schnelligkeit seiner vielen Techniken
gegenüber bloßer Kraft. Mit „Diamantensturm“
lässt es scharfe Holzsplitter niederprasseln."
392,"","A timid and cowardly larva Digimon. As a
descendent of the same ancient species as
Veemon, it can undergo a unique armor
Digivolution. Wormmon himself is powerless,
though, and can't stand up to larger Digimon.
But with the power of the Digi-Eggs, it can
armor Digivolve and display incredible power.
Like a larva maturing into an adult, Wormmon
will one day Digivolve into a Champion of
great power. This Digimon embodies future
potential itself. Its special move Sticky
Net shoots viscous webs binding the enemy.","個性膽小懦弱的幼蟲型數碼寶貝。
和V仔獸同樣是古代種族的後裔，
能進行特殊的裝甲進化，但單隻蟲蟲獸
十分弱小，終究敵不過大型的數碼寶貝。
然而，經由裝甲的力量進行裝甲進化後，
將能發揮難以想像的強大力量。
此外，如同脆弱的幼蟲成長為強大的成蟲一般，
據說蟲蟲獸終有一日也能進化為
充滿力量的成熟期數碼寶貝。
可說是隱藏著未來可能性的數碼寶貝。
必殺技是吐出黏性極強的網狀絲線，
封住敵人動作的『粘性羅網』。","","기가 약하고 겁많은 성격의 유충형 디지몬.
브이몬 등과 같은 고대종의 후예로 특수한
아머 진화를 할 수 있지만 집단을 이룬 추추몬이라도
매우 약해서 대형 디지몬에게는 도저히 이길 수 없다.
하지만 디지멘탈의 힘으로 아머 진화를 하면
믿어지지 않을 정도의 파워를 발휘할 수 있다.
또한 허약한 애벌레가 강력한 성충으로 성장하듯이
추추몬도 언젠가 파워 넘치는 성숙기로 진화한다고
전해진다. 실로 미래의 가능성을 감추고 있는
디지몬이라고 할 수 있다.
필살기는 점착력 강한 그물 모양의 실을 뿜어 상대의
움직임을 봉쇄하는『끈적그물』.","Ein ängstliches und feiges Larven-Digimon. Da
es von derselben alten Spezies abstammt wie
Veemon kann es eine einzigartige Armor-
Digitation vollziehen. Wormmon selbst ist
jedoch schwach und größeren Digimon nicht
gewachsen. Mit der Macht der Digi-Eier kann es
jedoch unglaublich stark werden. Wie eine
heranwachsende Larve wird Wormmon eines 
Tages zu einem mächtigen Champion digitieren.
Dieses Digimon verkörpert Potenzial wie kein
anderes. Sein Spezialmove „Netzfalle“
verschießt Netze, die den Gegner fesseln."
393,"","A vegetation Digimon shaped like a giant,
withered tree. It's made of normal wood, and
lives by grabbing passing Digimon and
draining their energy. It can also move
around on its root-like feet. Violent by
nature, it will attack relentlessly when
angered. Its strong tree trunk gives it high
defense but weakness against fire. This makes
it weak against fire Digimon like Meramon
or Birdramon, which it regards as enemies.
Its special move Branch Drain stabs foes
with its branches and drains their energy.","外表有如枯萎大樹般的植物型數碼寶貝。
平時會偽裝成普通的樹木，捕捉路過的
數碼寶貝，吸收它們的能源維生。
此外，它也能用像樹根般的腳來移動。
個性殘暴，一旦生氣就會不停地發動攻擊。
由於有著堅硬的樹幹，因此防禦力極高；
但卻很怕火焰，對火焰獸和巴多拉獸等
火焰系數碼寶貝感到相當棘手，非常敵視它們。
必殺技是伸出樹枝狀的手臂，
刺向敵人吸取其能源的『吸命樹枝』。","","시든 큰 나무의 모습을 한 식물형 디지몬.
평소에는 평범한 나무로 위장하고 있다가 곁을 지나가는
디지몬을 잡아 에너지로 흡수하며 살아간다.
나무의 뿌리와 비슷한 다리는 이동도 가능하다.
성격은 광포하며 화나게 하면 쉴 새 없이 공격한다. 
딱딱한 나무 줄기를 가지고 있기 때문에 방어력은 높지만
불에는 약해서 메라몬이나 버드라몬 등의 화염계 디지몬
에게 매우 약하며 적대시하고 있다.
필살기는 가지모양의 팔을 뻗어 적을 찔러 에너지를
흡수하는『브랜치 드레인』.","Ein Vegetations-Digimon, das aussieht wie ein
riesiger, verdorrter Baum. Es besteht aus
gewöhnlichem Holz und lebt davon, Digimon
zu schnappen und ihre Energie zu verzehren.
Es kann sich mit seinen Wurzelfüßen
fortbewegen. Aufgrund seiner gewalttätigen
Natur greift es gnadenlos an, wenn es wütend
ist. Der Baumstamm macht es unempfindlich
gegen Angriffe, aber anfällig für Feuer.
Daher ist es schwach gegen Feuer-Digimon wie
Meramon oder Birdramon. Mit „Astentleerung“
entzieht es Gegnern mit seinen Ästen Energie."
394,"","A Digimon shaped like an oni, a being from
Eastern mythology. Attacks from its dreadful,
sinewy muscles carry tremendous destructive
force. Smart but ill-tempered, anger is its
main driving force and it devotes itself to
destruction. It's belligerence earned it the
name ""Digimon Hunter,"" as it will boldly face
down opponents way more powerful than itself.
The bone club in its right hand is a spoil
from its victory against SkullGreymon. Its
special move Pummel Whack unleashes two
gigantic fists.","外表如同在東方傳說中出場的「鬼怪」的數碼寶貝。
由那可怕的發達肌肉所發出的攻擊，
具有無與倫比的破壞力。
它們雖然有高度智慧，但個性暴躁，
將「憤怒」作為原動力，竭盡所能地製造破壞。
非常好戰，即使遇上戰鬥力遠勝自身的敵人，
也會果敢地與其對戰，
因此有“數碼寶貝狩獵者”的稱號。
右手上拿著的骨製棍棒，
是它打倒喪屍暴龍獸的戰利品。
必殺技是它以巨大的雙臂所施展的『霸王拳』。","","동양의 전설 속 ""도깨비""와 같은 모습을 한
디지몬.
무섭게 발달된 근육에서 반복되는 공격은
무서운 파괴력을 가진다.
지능은 높지만 성격이 거칠고 ""분노""를 원동력으로 
삼은 그들은 파괴의 극한에 달했다.
매우 호전적이고 자신보다 훨씬 전투력 높은 상대에게도
과감하게 싸움을 걸기 때문에 ""디지몬 헌터""로
불리고 있다. 오른손에 든 뼈 몽둥이는 스컬그레이몬을
쓰러뜨렸을 때 얻은 전리품이다.
필살기는 거대한 두 팔로 내찌르는『패왕권』.","Dieses Digimon sieht aus wie ein Oni aus der
japanischen Mythologie. Die Angriffe seiner
starken Muskeln besitzen ungeheure
Zerstörungskraft. Es ist klug aber jähzornig
und wird vor allem von Wut und dem Willen zur
Zerstörung angetrieben. Seine Streitlust hat
ihm den Namen „Digimonjäger“ eingebracht, da
es auch gegen stärkere Gegner furchtlos
kämpft. Die Knochenkeule in seiner Hand hat
es bei seinem Sieg über SkullGreymon
erbeutet. Sein Spezialmove „Kaiserfaust“
entfesselt zwei riesige Fäuste."
395,"","A mysterious beast Digimon in the shape of a
giant fox with nine tails. It is feared as a
harbinger of destruction and decay, but in
ancient times it was revered as an emissary
of peace. Renamon with particularly high
abilities and a lot of experience Digivolve
into Kyubimon. It lacks attack power, but it
possesses a powerful will force and is
proficient in spellcraft. Its said to gallop
across the heavens using limbs coated in blue
flames. Its signature move Fox Tail Inferno
manipulates will-o-wisps at will.","外觀為長有九條尾巴的巨大狐狸之
妖獸型數碼寶貝。
以招致破壞與毀滅的妖獸形象為人所懼，
但在古代則被視為現身於承平之世的使者
而受到崇拜。
據說能力特別傑出，累積無數經驗的妖狐獸，
即可進化為九尾狐獸。
雖然本身攻擊力並不強，但擁有強大的精神力，
擅長使用“術系”的技能。
據說能以燃燒著熊熊藍火的四肢在天空奔馳，
擅長技能是變出鬼火，並隨意操縱的『鬼火玉』。","","아홉개의 꼬리를 가진 거대한 여우의 모습을 한
요수형 디지몬.
파멸과 붕괴를 가져오는 요수로 두려움을 사고있지만
옛 시대에는 평화로운 세상에 나타나는 사자로 숭앙받고
있었다. 레나몬 중에서도 특별히 뛰어나고 많은 경험을
쌓은 개체가 구미호몬으로 진화한다고 전해진다.
공격력 자체는 강하지 않지만 강대한 정신력을 가지고
있으며 ""술계"" 기술을 특기로 삼고 있다.
푸르게 타오르는 사지로 하늘도 달릴 수 있다고 한다.
장기는 도깨비불을 출현시켜 마음대로 조종하는
『귀화옥』.","Ein geheimnisvolles Tier-Digimon das aussieht
wie ein riesiger neunschwänziger Fuchs. Es
ist gefürchtet als Vorbote von Zerstörung und
Verfall, wurde früher jedoch als Friedensbote
verehrt. Besonders geschickte und erfahrene
Renamon digitieren zu Kyubimon. Es fehlt ihm
an Angriffskraft, dafür besitzt es einen
starken Willen und ausgeprägte
Zauberkenntnisse. Man sagt, es galoppiert auf
in blaue Flammen gehüllten Beinen durch den
Himmel. Mit „Irrlicht“ kann es
Irrlichter nach Belieben kontrollieren."
396,"","A ferocious beast dragon Digimon with the
disposition of both dragon and beast, this
heavyweight sends most Digimon packing
at the sight of its shadow alone. It exhibits
a feral, beastly ferocity in battle, but it
also has a dragon's wisdom, and is usually
quite docile. The archaic interface on its
forehead leads others to believe it to be
part of the Prototype Digimon evolutionary
tree. The special move Power Metal smashes
foes with a large iron ball from its mouth.","兼具獸與龍“Dragon”的資質，
大多數數碼寶貝只見其影便紛紛逃走，
是重量級、猙獰的獸龍型數碼寶貝。
當面對戰鬥，就會如野性怪獸般發揮其殘暴性，
但因同時具有龍的智慧，平時還是非常溫和的。
由於額頭上有舊型的界面，
因此有人推測它或許是“原型數碼寶貝“的進化系。
必殺技是從口中吐出大型鐵球，擊碎敵人的
『強力金屬彈』。","","짐승과 용 ""드래곤""의 자질을 가지고 많은 디지몬이
그 모습만 봐도 도망갈 정도의 중량급 체격을 가진
사나운 수룡형 디지몬.
전투 상황에서는 야생 짐승처럼 그 맹포함을 발휘하지만
용의 지성을 겸비하여 평소에는 매우 얌전하다.
이마에 구식 인터페이스를 가졌기 때문에
""프로토타입 디지몬""의 진화계통이 아닌지 추측된다.
필살기는 대형의 쇠구슬을 입에서 발사하여 적을 
쳐부수는『파워 메탈』.","Ein wildes Tierdrachen-Digimon, das
Merkmale von Drachen und Tieren vereint.
Dieses Schwergewicht schlägt die meisten
Digimon schon mit dem Anblick seines
Schattens in die Flucht. Im Kampf zeigt es
animalische Wildheit, besitzt aber auch die
Weisheit eines Drachens und ist meist recht
sanftmütig. Wegen der antiken Schnittstelle
auf seiner Stirn vermutet man, dass es zu den
Prototyp-Digimon gehört. Bei seinem
Spezialmove „Power Metal“ vernichtet es seine
Feinde mit einer Eisenkugel aus seinem Maul."
397,"","This phantom ancient Digimon only exists on
the Folder Continent. It's quite precious,
and is rarely even seen on the Folder
Continent. It's said that only one Digimon
tamer has tamed a Veedramon. Aside from being
named for the V-mark on its chest, everything
about its ecosystem is a mystery. For some
reason it can be mistaken for a dog. It's
attack power is abnormal for a Champion, but
in crises it shows power surpassing even an
Ultimate. Its special move V-Nova Blast
fires an intense heat ray from its mouth.","據說即使是在廣闊的數碼世界中，
也只存在於資料夾大陸的夢幻古代種數碼寶貝。
它的存在非常珍貴，就算在資料夾大陸也很難見到。
此外，據說只有唯一1名數碼寶貝馴獸師，
能夠馴服V龍獸。
除了知道它因為胸前的「V」型字樣而
被稱為V龍獸外，其生態系依舊成謎，
但不知為何，它經常被誤認成狗。
在成熟期的數碼寶貝中，
擁有格外強大的攻擊力，
一旦陷入險境更將發揮凌駕完全體的力量。
必殺技是從口中吐出高熱的線型光束『V疾風矢』。","","광대한 디지털 월드에서도 폴더 대륙에만
존재한다고 전해지는 환상의 고대종 디지몬.
그 존재는 매우 귀중하며 폴더 대륙에서도 좀처럼
만나기 어렵다.
또한 브이드라몬을 길들일 수 있는 디지몬 테이머는
단 한명 뿐이라고 알려져 있다.
가슴에 있는 V형 모양 때문에 브이드라몬으로 불리게
되었다는 것 외에 다른 생태는 수수께끼지만
어째선지 개로 오해받는다. 성숙기 중에서도 비할데 없는
공격력의 소유자지만 궁지에 몰리면 완전체를
능가하는 파워를 발휘한다. 필살기는 입으로 내뿜는
고열의 열선『브이브레스 애로우』.","Dieses uralte Phantom-Digimon gibt es nur auf
dem Ordnerkontinent. Es ist äußerst wertvoll
und selbst in seinem Lebensraum kaum
anzutreffen. Angeblich konnte bisher nur ein
Zähmer ein Veedramon bändigen. Man weiß 
kaum etwas darüber, außer dass es ein V 
auf der Brust trägt, dem es seinen Namen 
verdankt. Es wird oft mit einem Hund verwechselt. 
Seine Angriffskraft ist außergewöhnlich für einen
Champion, im Notfall kann es sogar ein Ultra-
Digimon in die Schranken weisen. Bei „Hörner-
Angriff“ verschießt es einen Hitzestrahl."
398,"","The guardian of time that governs computer
clocks. It manages the ""time"" and ""space"" of
all computers and networks. It can travel
freely through time between 1900 and 1999.
Having this very dangerous and terrifying
ability is why it always maintains a neutral
stance, never taking part in the battle
between vaccine and virus types. If it were
ever to take either side, the Digital World
would supposedly collapse. Its special move
Chrono Breaker destroys the ""time"" flowing
through an enemy's body.","職掌電腦的時間，是時間的守護者。
負責管理電腦和網路的所有“時間”與“空間”，
能夠在1900～1999年的區段，
隨意讓時間前進或倒流。
由於擁有極端危險而可怕的能力，
因此常保中立的立場，
不介入疫苗種與病毒種之間的紛爭。
為此，據說當這項平衡傾向某一邊時，
就是數碼世界崩潰的時候。
必殺技是破壞敵人體內流動“時間”的
『超時空破碎』。","","컴퓨터의 시간을 관장하는 시간의 수호자.
컴퓨터 및 네트워크의 모든 ""시간""과
""공간""을 관리하고 있으며 1900년~1999년 사이라면
존재의 시간을 진행시키거나 돌릴 수 있다. 
매우 위험하며 무서운 능력을 가지고 있기 때문에
항상 중립의 위치를 유지하며 백신과 바이러스의 
싸움에는 관여하지 않는다.
그 때문에 혹시 이 균형이 어느 한 쪽으로 기울어진다면
디지털 월드는 붕괴할 것이라고 전해진다.
필살기는 적의 몸에서 흐르는 ""시간""을 파괴하는 
『크로노 브레이커』.","Der Hüter der Zeit und der Computeruhren. Es
kontrolliert „Zeit“ und „Raum“ aller Computer
und Netzwerke. Zwischen 1900 und 1999 kann es
frei durch die Zeit reisen. Aufgrund dieser
furchteinflößenden Fähigkeit bewahrt es immer
eine neutrale Haltung und greift nie in den
Kampf zwischen Serum- und Virus-Typen ein.
Sollte es sich je für eine Seite entscheiden,
würde dies wahrscheinlich die Digitale Welt
zerstören. Sein Spezialmove „Chronometer“
beschädigt den Zeitfluss im Körper des
Gegners."
399,"","This amphibian Digimon can mesmerize through
a pleasant cry unthinkable from its strange
appearance. It jams chords with the three
holes on its tongue and horn wrapped around
its neck, and uses this to control the
opponent's feelings. Rumor has it that it is
born when a hit song is created in some
composition software, making it a kind of
status symbol among global musicians. Its
special move Symphony Crusher uses ultra-
high frequency vibrations to destroy an
enemy's insides.","其貌不揚，卻有著外表難以想像的美妙嗓音，
能讓周圍入迷的兩棲類型數碼寶貝。
它以舌尖上的3個洞演奏的和聲，
與使用卷在脖子上的喇叭即興演奏的曲子，
能隨意操縱對方的心神。
傳說當編曲軟體內出現名曲時，
怪蛙獸便會隨之誕生，
因此在世上的音樂工作者間，它成了一種身分象徵。
必殺技是利用超高週波震動，
從敵人體內進行破壞的『碰撞交響樂』。","","겉으로 보이는 기괴함으로는 상상도 하지 못할 만큼
상쾌한 울음소리로 주위를 매료하는 양서류 디지몬.
혀끝의 3개의 구멍이 연주하는 화음과 목에 두른 폰의
애드립은 상대의 기분을 어떤 식으로든
조절할 수 있다.
작곡 소프트웨어 속에서 명곡이 만들어진다는 소문이
돌면서 전 세계 음악 관계자들 사이에서는 일종의
스테이터스 심벌이 되었다.
필살기는 초고주파 진동으로 적을 내부에서 파괴하는
『크래시 심포니』.","Trotz seines seltsamen Aussehens kann dieses
Amphibische Digimon mit seinem angenehmen Ruf
verzaubern. Mit den drei Löchern in seiner
Zunge und dem Horn um seinen Hals spielt es
Akkorde, durch die es die Gefühle des Gegners
kontrollieren kann. Den Gerüchten nach wird
es geboren, wenn mit einer Musiksoftware ein
Hit geschaffen wird. Das macht es zu einer
Art Statussymbol für Musiker auf der ganzen
Welt. Bei seinem Spezialmove
„Melodienanschlag“ setzt es extrem hohe Töne
ein, um das Innere des Gegners zu zerstören."
400,"","A further Digivolved Veedramon called
AeroVeedramon because it can fly through
the air. Among the rare Veedramon, it is the
only one with proven fighting strength and it
has even gone down into legend for it. Not
only has it gained wings in its Digivolution,
it also has characteristics for battle,
making it more offensive and defensive. Its
special move is a Dragon Impulse which is
a wave in the shape of a dragon.","由V龍獸進化而成，
得以在天空中飛行的飛行V龍獸。
據說在V龍獸這般稀有物種當中，
只有身經百戰脫穎而出的強者才能夠進化，
其存在已成為傳說。
進化後並不僅是獲得羽翼，
身體各部位更利於戰鬥，
功擊力和防禦力也大幅提升。
必殺技是發射出巨龍狀的衝擊波『神龍衝擊』。","","브이드라몬이 더욱 진화하여 공중에서도 이동이 
가능해진 것이 에어로브이드라몬이다.
희귀종인 브이드라몬 중에서도 수많은 전투를 거쳐온
강자만이 진화할 수 있다고 전해지며 그 존재는 이미
전설이 되어있다.
날개를 얻은 진화만이 아니라 몸의 각 부분이 보다
전투적으로 진화하여 더욱 높은 전투력과 방어력을
갖추고 있다. 필살기는 용 모양의 충격파를 날리는
『드래곤 임펄스』.","Dieses weiter digitierte Veedramon wird
AeroVeedramon genannt, weil es fliegen kann.
Unter den seltenen Veedramon ist es das
einzige, das sich im Kampf bewährt hat und
damit sogar zur Legende geworden ist. Durch
die Digitation hat es nicht nur Flügel
erhalten, sondern auch stärkere Offensiv- und
Defensivfähigkeiten. Bei seinem Spezialmove
„Drachenstoß“ erzeugt es eine Welle in Form
eines Drachen."
401,"","A Digivolved form of Kuwagamon which is a
Kabuterimon-type Digimon. It has greatly
enhanced defensive capabilities compared
with the Kuwagamon. The search sensitivity
of its antennae is improved and the accuracy
of its pincers is enhanced. It not only has a
survival instinct, but also has an impressive
urge to destroy. Its special move is an
enhanced form of Scissor Claw called
Double Scissor Claw that has the hardness
of ten diamonds.","古加獸進化後的形態，
跟比多獸系的數碼寶貝比起來要更加凶暴。
特別針對古加獸在防禦上的劣勢進行重點強化，
攻擊方面提升了觸角的偵察能力，
並增強了巨鉗發動攻擊時的精準度。
另外，較明顯的特徵除了生存本能以外，
本身擁有破壞欲望，
可說是進化成更具攻擊性的形態。
必殺技為「鐵剪臂」的強化版，連硬度10的鑽石
也能輕易剪斷的『亞米加剪刀臂』","","쿠가몬의 진화형으로 캅테리몬계 디지몬보다
흉흉하게 진화했다.
쿠가몬의 약한 방어 부분이 특히 중점적으로 진화
되었다. 공격 면에서는 촉각의 색적능력이 향상되고
가위의 공격력이 증가했다.
또한 큰 특징으로는 생존본능 뿐 아니라 파괴충동도
가지고 있다는 점이 판명되었다는 것이다. 보다
공격적인 진화형태라도 할 수 있다.
필살기는 ""시저암즈""의 강화판으로 경도 10의
다이아몬드도 잘라낸다는『시저암즈Ω』.","Eine digitierte Form der Kabuterimon-Art
Kuwagamon. Es besitzt eine deutlich stärkere
Verteidigung als Kuwagamon. Die
Empfindlichkeit seiner Fühler ist ebenfalls
höher und die Präzision seiner Scheren hat
sich verbessert. Es hat nicht nur einen
Überlebensinstinkt, sondern auch einen
beeindruckenden Zerstörungsdrang. Sein
Spezialmove ist eine stärkere Form von
„Scherenarme“ namens „Scherenschnitt“ mit
der zehnfachen Härte eines Diamanten."
402,"","A dark dragon Digimon developed at the
same time as Megadramon. This is a
combat dragon fully armored which exists as a
brutal computer virus. Its special move is
Genocidal Gears which unleashes infinite
organic missiles.","和超蛇龍獸同時開發的暗黑龍型數碼寶貝。
經過進一步的改造成為武裝完備的戰鬥龍，
其存在本身即為凶惡的電腦病毒。
必殺技是無限發射出
有機體系導彈的『種族滅絕飛彈』。","","메가드라몬과 같은 시기에 개발된 암흑룡 디지몬.
한층 개조된 완전무장한 전투 용으로, 그 존재는
흉악한 컴퓨터 바이러스 그 자체이다.
필살기는 유기체계 미사일을 무한하게 날리는
『제노사이드 어택』.","Ein dunkles Drachen-Digimon, das zur selben
Zeit entstand wie Megadramon. Es handelt sich
um einen vollständig gepanzerten
Kampfdrachen, der eine Existenz als grausamer
Computervirus führt. Sein Spezialmove
„Vernichtungswerk“ lässt zahllose organische
Geschosse auf den Gegner niedergehen."
403,"","A hand-to-hand fighting Digimon which
takes in the data of various fighting games
and uses this know-how to defeat its
opponents. It has super-fast turbines for
hands and feet, and these are
powered by the Digicore and require
a lot of mental strength. GrapLeomon
inherits the data of the King of Beasts,
Leomon, and so has a strong sense of
justice which helps power its turbines.
For its special move, The King of Fists, it
spins its turbines very fast and swings down.","載入各式各樣格鬥遊戲的資料，使用獨創奧義
粉碎敵人的格鬥系獸人型數碼寶貝。
快速回轉雙手、
雙腳上的渦輪施展出變化多端的技能，
但由於渦輪的轉動是倚靠數碼核心發出來的能源，
因此必須擁有過於常人的毅力。
繼承“百獸之王”獅子獸的資料進化而成的
格鬥獅子獸，
正是它那份對於正義的強烈意志
才能使渦輪的回轉速度達到顛峰。
必殺技是讓雙手的渦輪近乎極限地快速回轉，
揮出足以扭曲重力的沉重一擊『獅子獸波斬』。","","다양한 격투 게임 데이터를 흡수해 오리지널
오의를 가지고 적을 무찌르는 격투계 수인형 디지몬.
양팔, 양다리의 터빈을 고속회전시켜 변환자재 기술을
사용한다. 터빈은 디지털 코어(전뇌핵)에서 발한
기합을 단숨에 뿜어 회전시키는데 어중간한 정신력
으로는 계속 사용하지 못한다.
""백수의 왕"" 레오몬의 데이터를 계승한 아이언레오몬
이기에 정의에 대한 강한 마음으로 터빈을 궁극에
이르기까지 고속회전 시킬 수 있는 것이다.
필살기는 팔의 터빈을 극한까지 고속회전하여 중력을
비틀 정도의 강한 일격을 가하는『사자수파참』.","Ein Nahkampf-Digimon, das die Daten
verschiedener Kampfspiele nutzt und mit
diesem Wissen seine Gegner bezwingt. Statt
Armen und Beinen besitzt es äußerst schnelle
Turbinen. Sie werden vom Digi-Kern angetrieben
und benötigen viel mentale Stärke.
GrapLeomon besitzt Daten von Leomon, dem
König der Tiere, und daher auch einen starken
Gerechtigkeitssinn, der seine Turbinen
unterstützt. Bei seinem Spezialmove „König
der Fäuste“ rotieren diese besonders schnell,
während GrappLeomon Hiebe niedergehen lässt."
