id,digi1,digi2,digi3,digi4,digi5,digi6,level1,level2,level3,level4,level5,level6,variation1,variation2,variation3,variation4,variation5,variation6,unk13,unk14,unk15,unk16,unk9,unk10
541,800,-1,-1,-1,-1,-1,30,30,30,30,30,30,3,1,1,1,1,1,0,0,0,0,0,a
542,800,800,-1,-1,-1,-1,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,a
543,800,800,800,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
544,801,-1,-1,-1,-1,-1,30,30,30,30,30,30,3,1,1,1,1,1,0,0,0,0,0,a
545,801,801,-1,-1,-1,-1,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,a
546,801,800,-1,-1,-1,-1,20,20,20,20,20,20,1,2,1,1,1,1,0,0,0,0,0,a
547,800,801,800,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
551,454,710,16,308,3,10,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,a
552,327,65,192,342,6,148,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,a
553,630,344,22,11,218,77,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,a
554,22,710,712,304,113,783,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,a
555,26,302,584,31,73,406,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,a
556,784,38,733,421,905,83,30,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,a
561,800,-1,-1,-1,-1,-1,30,30,30,30,30,30,3,1,1,1,1,1,0,0,0,0,0,a
562,800,800,-1,-1,-1,-1,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,a
563,801,-1,-1,-1,-1,-1,20,20,20,20,20,20,3,1,1,1,1,1,0,0,0,0,0,a
564,801,801,-1,-1,-1,-1,15,15,15,15,15,15,1,1,1,1,1,1,0,0,0,0,0,a
565,800,801,-1,-1,-1,-1,15,15,15,15,15,15,2,1,1,1,1,1,0,0,0,0,0,a
571,14,396,369,115,54,72,38,38,38,38,38,38,1,1,1,1,1,1,0,0,0,0,0,a
572,397,716,68,712,621,452,38,38,38,38,38,38,1,1,1,1,1,1,0,0,0,0,0,a
573,676,22,630,5,369,130,38,38,38,38,38,38,1,1,1,1,1,1,0,0,0,0,0,a
574,344,760,698,377,755,711,38,38,38,38,38,38,1,1,1,1,1,1,0,0,0,0,0,a
575,26,374,681,192,376,59,30,30,30,30,30,30,1,1,1,1,1,1,0,0,0,0,0,a
576,302,596,134,413,26,116,30,30,30,30,30,30,1,1,1,1,1,1,0,0,0,0,0,a
581,437,387,-1,-1,-1,-1,3,3,3,3,3,3,1,1,1,1,1,1,0,0,0,0,0,a
582,388,62,512,510,325,438,3,3,3,3,3,3,1,1,1,1,1,1,0,0,0,0,0,a
583,512,510,62,325,567,388,3,3,3,3,3,3,1,1,1,1,1,1,0,0,0,0,0,a
591,322,388,567,510,62,512,5,5,5,5,5,5,1,1,1,1,1,1,0,0,0,0,0,a
592,515,514,438,510,388,325,5,5,5,5,5,5,1,1,1,1,1,1,0,0,0,0,0,a
593,564,707,626,705,763,307,5,5,5,5,5,5,1,1,1,1,1,1,0,0,0,0,0,a
594,512,62,514,322,388,438,5,5,5,5,5,5,1,1,1,1,1,1,0,0,0,0,0,a
595,208,63,2,392,81,303,5,5,5,5,5,5,1,1,1,1,1,1,0,0,0,0,0,a
596,56,707,458,582,626,389,5,5,5,5,5,5,1,1,1,1,1,1,0,0,0,0,0,a
601,764,90,208,392,53,2,15,11,11,11,11,11,1,1,1,1,1,1,0,0,0,0,0,a
602,20,53,111,96,190,705,15,11,11,11,11,11,1,1,1,1,1,1,0,0,0,0,0,a
603,708,112,607,762,50,701,11,11,11,11,11,11,1,1,1,1,1,1,0,0,0,0,0,a
604,208,564,781,151,96,389,13,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
605,97,111,112,728,764,390,13,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
606,13,91,72,370,43,347,11,11,11,11,11,11,1,1,1,1,1,1,0,0,0,0,0,a
611,14,712,752,758,70,590,24,24,24,24,24,24,1,1,1,1,1,1,0,0,0,0,0,a
612,758,621,730,680,344,30,24,24,24,24,24,24,1,1,1,1,1,1,0,0,0,0,0,a
613,58,72,370,702,347,43,24,24,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,a
614,16,313,758,760,102,755,24,24,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,a
615,455,398,452,698,304,729,24,24,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,a
616,31,412,400,576,359,727,18,24,24,24,24,24,1,1,1,1,1,1,0,0,0,0,0,a
617,716,78,377,113,347,22,30,30,30,30,30,30,1,1,1,1,1,1,0,0,0,0,0,a
621,82,140,210,84,412,132,51,51,51,51,51,51,1,1,1,1,1,1,0,0,0,0,0,a
622,309,405,61,31,576,681,51,51,51,51,51,51,1,1,1,1,1,1,0,0,0,0,0,a
623,33,107,405,723,404,305,51,51,51,51,51,51,1,1,1,1,1,1,0,0,0,0,0,a
624,727,722,411,404,177,718,51,51,51,51,51,51,1,1,1,1,1,1,0,0,0,0,0,a
625,699,722,107,402,726,6,51,51,51,51,51,51,1,1,1,1,1,1,0,0,0,0,0,a
626,37,35,213,60,49,743,61,61,61,61,61,61,1,1,1,1,1,1,0,0,0,0,0,a
631,720,721,364,405,751,21,46,46,46,46,46,46,1,1,1,1,1,1,0,0,0,0,0,a
632,376,327,302,408,345,41,46,46,46,46,46,46,1,1,1,1,1,1,0,0,0,0,0,a
633,584,359,311,576,192,403,46,46,46,46,46,46,1,1,1,1,1,1,0,0,0,0,0,a
634,311,85,413,79,211,61,46,46,46,46,46,46,1,1,1,1,1,1,0,0,0,0,0,a
635,627,408,756,309,400,79,46,46,46,46,46,46,1,4,1,1,1,1,0,0,0,0,0,a
636,429,600,182,431,428,35,46,46,46,46,46,46,4,1,1,1,1,1,0,0,0,0,0,a
637,59,726,31,409,210,404,46,46,46,46,46,46,1,1,1,1,1,1,0,0,0,0,0,a
641,177,410,73,85,302,723,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,a
642,74,359,73,140,756,129,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,a
643,413,39,6,211,408,74,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,a
644,411,627,33,412,116,718,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,a
645,311,405,412,140,726,401,60,60,60,60,60,60,1,1,1,1,1,1,0,0,0,0,0,a
646,416,734,117,453,678,315,60,60,60,60,60,60,1,1,1,1,1,1,0,0,0,0,0,a
647,107,305,727,148,405,596,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,a
651,341,702,363,630,13,5,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
652,5,630,680,398,115,455,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
653,218,70,209,78,730,375,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
654,752,12,54,760,367,5,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
655,3,218,209,43,397,712,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
656,680,399,344,308,752,710,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
661,304,365,218,716,680,77,30,30,30,30,30,30,1,1,1,1,1,1,0,0,0,0,0,a
662,93,714,308,702,548,54,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,a
663,91,113,68,22,714,711,28,28,28,28,28,28,1,1,1,1,1,1,0,0,0,0,0,a
664,410,723,71,364,409,408,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,a
665,58,676,590,680,30,370,28,28,28,28,28,28,1,1,1,1,1,1,0,0,0,0,0,a
666,363,16,758,14,308,454,55,55,55,55,55,55,1,1,1,1,1,1,0,0,0,0,0,a
667,607,707,708,458,20,697,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
668,706,112,42,343,697,392,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
669,2,761,42,343,389,96,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
670,714,698,710,367,375,78,5,5,5,5,5,5,1,1,1,1,1,1,0,0,0,0,0,a
671,56,707,303,348,762,701,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
672,709,762,96,20,458,750,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
673,97,348,626,90,697,391,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
674,390,761,569,595,765,42,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
675,56,348,303,458,63,763,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
681,25,729,548,10,113,13,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,a
682,758,344,93,452,759,590,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
683,714,755,455,363,630,710,21,21,21,21,21,21,1,1,1,1,1,1,0,0,0,0,0,a
684,393,209,752,12,630,43,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,a
685,304,399,698,209,702,326,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,a
686,140,107,374,722,82,407,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,a
687,627,33,406,6,718,576,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,a
688,731,596,753,26,727,65,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,a
689,59,718,359,21,327,311,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,a
690,192,726,404,596,85,129,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,a
691,681,84,6,342,140,679,45,45,45,45,45,45,1,1,1,1,1,1,0,0,0,0,0,a
692,59,65,723,408,753,148,43,43,43,43,43,43,1,1,1,1,1,1,0,0,0,0,0,a
693,751,727,413,210,23,309,45,45,45,45,45,45,1,1,1,1,1,1,0,0,0,0,0,a
694,342,311,721,192,715,407,45,45,45,45,45,45,1,1,1,1,1,1,0,0,0,0,0,a
695,627,74,699,345,405,61,42,42,42,42,42,42,1,1,1,1,1,1,0,0,0,0,0,a
696,71,756,140,379,309,74,45,45,45,45,45,45,1,1,1,1,1,1,0,0,0,0,0,a
701,320,325,321,-1,-1,-1,8,8,8,8,8,8,1,1,1,1,1,1,0,0,0,0,0,a
702,629,388,-1,-1,-1,-1,8,8,8,8,8,8,1,1,1,1,1,1,0,0,0,0,0,a
703,629,325,-1,-1,-1,-1,8,8,8,8,8,8,1,1,1,1,1,1,0,0,0,0,0,a
704,56,2,763,20,90,151,8,8,8,8,8,8,1,1,1,1,1,1,0,0,0,0,0,a
705,682,457,112,389,42,190,8,8,8,8,8,8,1,1,1,1,1,1,0,0,0,0,0,a
706,630,22,12,14,72,455,40,40,40,40,40,40,1,1,1,1,1,1,0,0,0,0,0,a
707,758,363,452,375,755,87,40,40,40,40,40,40,1,1,1,1,1,1,0,0,0,0,0,a
708,702,68,115,730,92,15,40,40,40,40,40,40,1,1,1,1,1,1,0,0,0,0,0,a
709,140,211,412,726,31,376,40,40,40,40,40,40,1,1,1,1,1,1,0,0,0,0,0,a
710,129,41,39,311,342,413,38,38,38,38,38,38,1,1,1,1,1,1,0,0,0,0,0,a
711,750,708,687,697,50,569,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
712,569,361,457,53,114,708,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
713,111,50,705,781,582,190,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
714,42,728,96,457,706,713,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
715,96,458,190,706,701,307,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
716,708,114,361,55,564,42,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
721,42,457,713,707,390,2,12,12,12,12,12,12,1,1,1,1,1,1,0,0,0,0,0,a
722,9,143,595,190,707,307,12,12,12,12,12,12,1,1,1,1,1,1,0,0,0,0,0,a
723,90,707,706,389,55,458,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
724,2,56,458,392,682,707,12,12,12,12,12,12,1,1,1,1,1,1,0,0,0,0,0,a
725,763,765,96,392,112,348,12,12,12,12,12,12,1,1,1,1,1,1,0,0,0,0,0,a
726,9,2,761,391,96,626,28,28,28,28,28,28,1,1,1,1,1,1,0,0,0,0,0,a
727,576,31,627,85,379,309,45,45,45,45,45,45,1,1,1,1,1,1,0,0,0,0,0,a
728,84,376,4,71,723,85,45,45,45,45,45,45,1,1,1,1,1,1,0,0,0,0,0,a
729,719,404,402,576,39,596,45,45,45,45,45,45,1,1,1,1,1,1,0,0,0,0,0,a
730,177,39,679,731,403,726,45,45,45,45,45,45,1,1,1,1,1,1,0,0,0,0,0,a
731,626,389,53,761,143,706,18,18,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,a
732,392,96,765,582,713,750,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
733,702,454,363,397,752,548,18,18,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,a
734,30,714,548,397,10,102,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
735,341,87,711,313,102,191,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
736,97,763,728,112,708,582,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
737,53,348,457,114,20,458,15,15,15,15,15,15,1,1,1,1,1,1,0,0,0,0,0,a
741,62,510,515,321,567,388,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
742,607,564,2,687,50,750,8,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
743,512,322,567,515,510,631,8,5,5,5,5,5,1,1,1,1,1,1,0,0,0,0,0,a
744,709,42,391,361,761,114,7,7,7,7,7,7,1,1,1,1,1,1,0,0,0,0,0,a
745,709,307,96,765,190,348,7,7,7,7,7,7,1,1,1,1,1,1,0,0,0,0,0,a
746,564,682,343,764,307,114,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
751,97,143,81,765,2,303,18,18,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,a
752,761,762,42,781,53,457,18,18,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,a
753,63,781,307,42,391,728,18,18,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,a
754,22,783,712,755,5,710,18,18,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,a
755,25,16,11,14,115,326,18,18,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,a
756,755,344,455,758,370,398,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
761,82,6,412,79,376,345,41,41,41,41,41,41,1,1,1,1,1,1,0,0,0,0,0,a
762,44,404,409,699,84,718,41,41,41,41,41,41,1,1,1,1,1,1,0,0,0,0,0,a
763,305,379,751,84,679,4,41,41,41,41,41,41,1,1,1,1,1,1,0,0,0,0,0,a
764,406,727,129,71,407,73,41,41,41,41,41,41,1,1,1,1,1,1,0,0,0,0,0,a
765,311,723,82,721,409,405,41,41,41,41,41,41,1,1,1,1,1,1,0,0,0,0,0,a
766,309,73,376,379,129,721,41,41,41,41,41,41,1,1,1,1,1,1,0,0,0,0,0,a
767,21,132,731,379,409,59,41,41,41,41,41,41,1,1,1,1,1,1,0,0,0,0,0,a
768,47,754,24,35,683,453,31,31,31,31,31,31,1,1,1,1,1,1,0,0,0,0,0,a
771,64,729,209,676,714,393,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,a
772,326,16,87,91,730,14,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,a
773,341,93,375,711,314,621,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,a
774,218,64,394,590,396,326,35,25,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,a
775,359,405,73,6,107,411,25,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,a
776,102,395,377,396,5,676,35,25,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,a
781,10,590,712,730,92,452,33,33,33,33,33,33,1,1,1,1,1,1,0,0,0,0,0,a
782,452,115,755,377,68,72,33,33,33,33,33,33,1,1,1,1,1,1,0,0,0,0,0,a
783,102,347,711,630,365,78,33,33,33,33,33,33,1,1,1,1,1,1,0,0,0,0,0,a
784,102,313,370,755,13,14,28,28,28,28,28,28,1,1,1,1,1,1,0,0,0,0,0,a
785,33,576,44,753,101,21,24,24,24,24,24,24,1,1,1,1,1,1,0,0,0,0,0,a
786,452,5,102,630,25,92,24,24,24,24,24,24,1,1,1,1,1,1,0,0,0,0,0,a
787,43,783,191,22,70,11,33,33,33,33,33,33,1,1,1,1,1,1,0,0,0,0,0,a
788,93,367,70,452,396,341,33,33,33,33,33,33,1,1,1,1,1,1,0,0,0,0,0,a
789,13,590,218,11,344,393,30,30,30,30,30,30,1,1,1,1,1,1,0,0,0,0,0,a
791,345,342,751,31,211,71,57,57,57,57,57,57,1,1,1,1,1,1,0,0,0,0,0,a
792,721,305,405,211,409,401,57,57,57,57,57,57,1,1,1,1,1,1,0,0,0,0,0,a
793,412,720,407,408,59,79,57,57,57,57,57,57,1,1,1,1,1,1,0,0,0,0,0,a
794,718,407,627,406,403,85,57,57,57,57,57,57,1,1,1,1,1,1,0,0,0,0,0,a
795,423,754,424,135,771,32,57,57,57,57,57,57,4,1,1,1,1,1,0,0,0,0,0,a
796,400,374,84,715,140,410,57,57,57,57,57,57,1,4,1,1,1,1,0,0,0,0,0,a
797,310,37,735,423,128,419,57,57,57,57,57,57,4,1,1,1,1,1,0,0,0,0,0,a
798,439,24,450,739,428,738,57,57,57,57,57,57,1,1,1,1,1,1,0,0,0,0,0,a
801,308,398,25,630,91,711,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,a
802,783,710,313,308,92,3,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,a
803,78,365,714,326,698,621,35,30,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,a
804,714,712,377,14,730,5,35,30,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,a
805,87,77,130,308,218,91,35,30,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,a
806,134,82,406,39,413,681,40,40,40,40,40,40,1,1,1,1,1,1,0,0,0,0,0,a
807,398,349,218,308,341,375,40,40,40,40,40,40,1,1,1,1,1,1,0,0,0,0,0,a
808,101,302,408,107,132,374,40,40,40,40,40,40,1,1,1,1,1,1,0,0,0,0,0,a
811,304,92,396,5,393,676,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,a
812,452,3,714,218,326,314,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,a
813,78,680,304,12,218,363,30,30,30,30,30,30,1,1,1,1,1,1,0,0,0,0,0,a
814,710,755,16,5,455,78,30,30,30,30,30,30,1,1,1,1,1,1,0,0,0,0,0,a
815,759,548,78,367,755,64,30,30,30,30,30,30,1,1,1,1,1,1,0,0,0,0,0,a
816,596,107,71,576,718,345,28,28,28,28,28,28,1,1,1,1,1,1,0,0,0,0,0,a
817,148,61,413,731,6,374,28,28,28,28,28,28,1,1,1,1,1,1,0,0,0,0,0,a
821,718,412,342,33,73,731,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,a
822,33,132,584,403,722,31,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,a
823,402,21,23,407,345,107,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,a
824,699,410,177,411,715,6,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,a
825,412,408,756,23,61,305,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,a
826,411,39,59,342,134,26,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,a
827,407,305,411,107,723,311,58,58,58,58,58,58,1,1,1,1,1,1,0,0,0,0,0,a
831,211,302,681,751,406,715,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,a
832,410,720,305,627,4,751,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,a
833,402,31,6,405,345,403,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,a
834,73,721,342,305,576,374,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,a
835,59,134,699,345,726,79,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,a
836,406,71,342,412,404,6,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,a
837,407,311,84,65,61,679,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,a
841,348,762,705,20,687,564,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
842,303,63,50,96,763,2,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
843,303,607,392,151,53,343,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
844,97,90,391,564,626,764,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
845,218,64,115,454,93,394,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
846,369,394,25,64,91,5,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
851,22,630,218,13,590,710,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,a
852,730,341,729,3,363,92,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,a
853,396,365,341,68,22,752,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,a
854,396,72,22,11,590,308,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,a
855,304,209,92,760,5,16,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,a
856,627,400,61,309,21,412,30,30,30,30,30,30,1,1,1,1,1,1,0,0,0,0,0,a
861,713,55,114,701,151,706,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
862,626,303,762,682,42,781,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
863,303,595,697,111,761,713,13,13,13,13,13,13,1,1,1,1,1,1,0,0,0,0,0,a
864,348,390,457,458,96,389,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,a
865,697,682,81,97,607,762,13,13,13,13,13,13,1,1,1,1,1,1,0,0,0,0,0,a
866,457,709,56,96,762,151,8,8,8,8,8,8,1,1,1,1,1,1,0,0,0,0,0,a
871,191,72,783,455,621,58,28,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
872,130,698,341,702,396,759,28,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,a
873,43,369,64,313,398,341,28,28,28,28,28,28,1,1,1,1,1,1,0,0,0,0,0,a
874,367,78,64,344,680,10,28,28,28,28,28,28,1,1,1,1,1,1,0,0,0,0,0,a
875,413,39,723,699,411,26,20,28,20,28,28,28,1,1,1,1,1,1,0,0,0,0,0,a
876,25,113,783,344,393,680,28,28,28,28,28,28,1,1,1,1,1,1,0,0,0,0,0,a
991,817,-1,-1,-1,-1,-1,15,15,15,15,15,15,1,1,1,1,1,1,0,0,1,0,0,a
992,818,-1,-1,-1,-1,-1,15,15,15,15,15,15,1,1,1,1,1,1,0,0,1,0,0,a
993,819,-1,-1,-1,-1,-1,15,15,15,15,15,15,1,1,1,1,1,1,0,0,1,0,0,a
994,820,-1,-1,-1,-1,-1,15,15,15,15,15,15,1,1,1,1,1,1,0,0,1,0,0,a
995,821,-1,-1,-1,-1,-1,15,15,15,15,15,15,1,1,1,1,1,1,0,0,1,0,0,a
996,822,-1,-1,-1,-1,-1,15,15,15,15,15,15,1,1,1,1,1,1,0,0,1,0,0,a
997,823,-1,-1,-1,-1,-1,15,15,15,15,15,15,1,1,1,1,1,1,0,0,1,0,0,a
998,824,-1,-1,-1,-1,-1,15,15,15,15,15,15,1,1,1,1,1,1,0,0,1,0,0,a
1000,760,369,548,113,377,25,8,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,a
1001,800,-1,-1,-1,-1,-1,1,1,1,1,1,1,4,1,1,1,1,1,0,0,1,0,0,a
1002,375,716,326,394,590,313,7,1,1,1,1,1,2,1,1,1,1,1,0,0,1,0,4110,a
1003,569,9,682,114,457,595,10,9,1,1,1,1,1,1,1,1,1,1,0,0,1,0,4019,a
1004,712,209,344,399,308,454,13,12,1,1,1,1,1,1,1,1,1,1,0,0,1,0,4019,a
1005,5,54,344,308,91,716,9,11,9,1,1,1,2,2,2,1,1,1,0,0,1,0,3010,a
1006,800,-1,-1,-1,-1,-1,15,1,1,1,1,1,4,1,1,1,1,1,0,0,1,0,0,a
1007,41,412,753,403,719,406,15,15,1,1,1,1,2,2,1,1,1,1,0,0,1,0,3010,a
1008,719,85,211,405,753,681,16,1,1,1,1,1,3,1,1,1,1,1,0,0,1,0,0,a
1009,31,596,116,584,309,751,17,1,1,1,1,1,2,1,1,1,1,1,0,0,1,0,0,a
1010,800,-1,-1,-1,-1,-1,18,1,1,1,1,1,5,1,1,1,1,1,0,0,1,0,0,a
1011,726,84,79,721,39,23,20,25,1,1,1,1,1,1,1,1,1,1,0,0,1,0,4022,c
1012,5,115,712,313,760,783,26,22,1,1,1,1,1,1,1,1,1,1,0,0,1,0,4022,a
1013,727,59,26,101,627,305,20,22,20,1,1,1,2,2,2,1,1,1,0,0,1,0,3010,a
1014,310,48,600,427,903,677,30,1,1,1,1,1,2,1,1,1,1,1,0,0,1,0,3012,a
1015,801,-1,-1,-1,-1,-1,24,1,1,1,1,1,4,1,1,1,1,1,0,0,1,0,0,a
1016,41,44,73,26,305,756,25,25,1,1,1,1,2,2,1,1,1,1,0,0,1,0,0,a
1017,800,-1,-1,-1,-1,-1,26,1,1,1,1,1,5,1,1,1,1,1,0,0,1,0,0,a
1018,61,584,327,627,74,413,40,43,1,1,1,1,1,1,1,1,1,1,0,0,1,0,4025,a
1019,902,677,741,213,905,86,30,1,1,1,1,1,2,1,1,1,1,1,0,0,1,0,3001,a
1020,35,440,385,738,744,740,29,30,29,1,1,1,1,2,2,1,1,1,0,0,1,0,3012,a
1021,306,37,677,80,35,417,29,30,29,1,1,1,1,2,2,1,1,1,0,0,1,0,3012,a
1022,800,800,-1,-1,-1,-1,16,16,1,1,1,1,4,4,1,1,1,1,0,0,1,0,0,a
1023,429,38,434,677,35,95,33,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,a
1024,802,-1,-1,-1,-1,-1,35,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,a
1025,800,-1,-1,-1,-1,-1,33,1,1,1,1,1,6,1,1,1,1,1,0,0,1,0,0,a
1026,801,-1,-1,-1,-1,-1,34,1,1,1,1,1,5,1,1,1,1,1,0,0,1,0,0,a
1027,34,175,421,423,739,310,35,1,1,1,1,1,2,1,1,1,1,1,0,0,1,0,0,a
1028,800,-1,-1,-1,-1,-1,36,1,1,1,1,1,6,1,1,1,1,1,0,0,1,0,0,a
1029,801,-1,-1,-1,-1,-1,39,1,1,1,1,1,5,1,1,1,1,1,0,0,1,0,0,a
1030,346,66,382,80,773,600,42,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,a
1031,423,193,32,431,422,434,43,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,a
1032,310,744,440,86,48,738,46,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,a
1033,902,135,901,69,677,741,45,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,a
