type,variation,unk3,unk4,unk5,baseHP,baseATK,baseDEF,baseINT,baseSPD,levelHP,levelATK,levelDEF,levelINT,levelSPD,battleAI,poisonResist,panicResist,paraResist,sleepResist,stunResist,dotResist,bugResist,deathResist,ATKResist,DEFResist,INTResist,SPDResist,padding1,padding2,padding3,EXP,EXPx2,YEN,YENx2,itemId1,itemChance1,itemId2,itemChance2,scanRate,unk32,unk33
95,3,8,1,0,180000,45000,15000,15000,45000,0,0,0,0,0,953,100,100,0,100,0,100,0,100,50,50,50,50,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,203,0
96,1,8,1,0,7800,3000,2500,4300,3700,247,110,100,100,100,961,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10010,1040,10004,28,100,1309,100,100,208,0 3 6
96,2,8,1,0,30000,10000,8000,15000,9500,176,88,80,80,80,962,100,0,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,1004,10010,1040,10004,28,100,1309,100,100,208,0 3 6
96,3,8,1,0,35000,3000,2500,4300,3700,3300,100,100,100,110,963,0,0,0,0,0,0,0,100,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,209,0 3 7
96,4,8,1,0,85000,3000,2500,14300,11300,1100,100,100,100,110,964,100,100,0,100,0,100,0,100,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,209,0 3 7
97,1,8,1,0,4700,4000,2700,4000,4800,202,110,100,100,100,971,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10010,1040,10004,15,100,1332,100,100,208,0 6
97,2,8,1,0,150000,15000,13000,10000,18000,1500,100,100,0,0,972,0,0,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,1004,10010,1040,10004,15,100,1332,100,100,208,0 6
97,3,8,1,0,25000,5500,2700,4000,4500,2700,100,100,100,130,973,0,0,0,0,0,100,0,100,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,209,0 7
97,4,8,1,0,71000,7500,5700,4000,9500,1800,200,200,200,260,974,10,10,10,10,10,100,0,100,0,0,0,0,-1,-1,-1,1350,10005,1300,10004,15,100,1332,100,100,208,0 6
101,1,8,1,0,17800,5900,7000,10000,6100,302,120,80,100,130,1011,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10024,1160,10016,345,100,12,100,100,206,1
101,2,8,1,0,250000,10000,15000,25000,20000,0,0,0,0,0,1012,100,100,50,100,0,100,0,100,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,206,1
101,3,8,1,0,175000,7900,7000,23000,17500,1100,100,100,100,110,1013,100,100,50,100,0,100,0,100,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,206,1
101,4,8,1,0,95000,5900,7000,18000,10100,3300,240,300,390,270,1014,0,50,0,50,0,50,0,100,0,0,0,0,-1,-1,-1,1900,10005,1160,10038,345,100,12,100,100,206,1
107,1,8,1,0,13700,6000,5000,9500,8500,220,130,80,90,130,1071,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10024,1160,10016,76,100,348,100,100,208,0
107,2,8,1,0,120000,8000,9000,11000,15000,224,117,72,81,117,1072,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10024,1160,10016,76,100,348,100,100,208,0
107,3,8,1,0,85000,9000,5000,29500,16400,1100,100,100,100,110,1073,50,80,100,100,25,100,0,100,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,208,0
107,4,8,1,0,85000,6000,5000,10100,8500,820,85,85,130,150,1074,0,50,0,50,0,100,0,100,0,0,0,0,-1,-1,-1,2200,10001,6000,10000,76,100,348,100,100,208,0
111,1,8,1,0,10500,5200,5200,1200,3500,270,80,130,120,80,1111,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10010,1040,10004,18,100,311,100,100,208,0
112,1,8,1,0,9900,6500,3500,1700,4300,270,90,130,90,80,1121,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10010,1040,10004,70,100,1288,100,100,216,2
112,2,8,1,0,44000,6500,3500,1700,4800,1200,130,90,80,120,1122,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,216,2
113,1,8,1,0,15000,2000,3500,8000,4400,275,120,80,100,130,1131,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10016,4000,10008,-1,100,395,100,100,208,0 6
113,2,8,1,0,135000,10000,10000,15500,12000,242,102,68,85,110,1132,50,100,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,1004,10016,4000,10008,-1,100,395,100,100,208,0 6
114,1,8,1,0,10300,6700,3000,1400,4300,270,90,130,90,80,1141,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10010,1040,10004,55,100,1344,100,100,212,6
114,2,8,1,0,46000,6700,3000,1400,4300,1200,130,90,80,120,1142,0,0,50,0,0,50,0,0,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,212,6
126,1,8,1,0,230000,105000,5000,12000,35000,200,800,100,150,200,1261,100,100,100,100,100,100,0,100,100,50,75,75,-1,-1,-1,10200,10000,12000,10000,-1,100,1261,100,100,206,0
126,2,8,1,0,230000,38000,15500,14500,12400,1100,100,100,100,110,1264,100,100,100,100,50,100,0,100,75,75,75,75,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,206,0
132,1,8,1,0,22000,4700,6500,9500,5800,302,120,80,100,130,1321,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10024,1160,10016,10,100,385,100,100,218,0
132,2,8,1,0,88000,4700,7200,9500,7800,1100,100,110,120,150,1322,0,50,0,50,0,100,0,100,0,0,0,0,-1,-1,-1,2200,10001,6000,10000,10,100,385,100,100,218,0
132,3,8,1,0,80000,4700,6500,9500,5800,1100,120,80,100,130,1323,0,50,0,100,0,0,0,50,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,218,0
132,4,8,1,0,240000,4700,10500,19000,17400,1000,80,80,130,150,1324,0,100,0,100,0,100,0,100,0,0,0,0,-1,-1,-1,1010,10060,1240,10056,10,100,385,100,100,218,0
134,1,8,1,0,23300,11500,8000,4800,6700,330,80,130,120,80,1341,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10024,1160,10016,3,100,314,100,100,210,1
134,2,8,1,0,230000,65000,20000,18800,28000,0,0,0,0,0,1342,100,100,100,100,100,100,100,100,100,100,100,100,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,210,1
134,3,8,1,0,85000,11500,8000,4800,6700,3300,130,120,80,100,1343,0,0,50,50,0,0,0,100,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,210,1
135,1,8,1,0,21000,10500,8000,8000,11500,270,110,100,100,100,1351,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10036,1320,10032,11,100,330,100,100,210,0
135,2,8,1,0,165000,59900,17600,13500,36000,0,0,0,0,0,1352,50,50,50,100,50,100,0,100,100,100,100,100,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,210,0
135,3,8,1,0,70000,10500,8000,8000,11500,900,100,100,100,130,1353,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,210,0
135,4,8,1,0,95000,12000,11000,11000,12500,1000,100,90,100,130,1354,0,0,0,100,0,100,0,100,0,0,0,0,-1,-1,-1,1004,10036,1320,10032,-1,100,1432,100,100,212,0
140,1,8,1,0,23300,11500,4500,4000,9500,330,90,130,90,80,1401,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10024,1160,10016,51,100,353,100,100,212,0
140,2,8,1,0,85000,13500,4500,4000,11500,1200,130,90,80,120,1402,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,212,0
143,1,8,1,0,9900,6100,5000,1700,3600,270,80,130,120,80,1431,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10010,1040,10004,71,100,1006,100,100,201,3
143,2,8,1,0,42000,6100,2500,1700,3600,1200,130,120,80,100,1432,0,0,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,201,3
148,1,10,1,0,13700,3000,5000,12500,8500,220,130,80,90,130,1481,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10024,1160,10016,9,100,347,100,100,213,3
148,2,10,1,0,50000,3000,5000,20000,13500,800,80,90,130,120,1482,0,0,0,0,0,100,0,100,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,213,3
148,3,10,1,0,80000,3000,8000,16500,13500,2400,240,270,390,360,1483,20,0,20,50,0,100,0,100,0,0,0,0,-1,-1,-1,1900,10005,1160,10048,9,100,347,100,100,213,3
150,1,8,1,0,290000,40000,8500,10000,32000,340,95,110,85,110,1501,100,100,100,100,100,100,0,100,50,50,50,50,-1,-1,-1,26000,10000,35000,10000,-1,100,1096,100,100,206,0
151,1,8,1,0,10100,4500,3200,3000,3800,247,110,100,100,100,1511,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10010,1040,10004,26,100,1102,100,100,201,3
151,2,8,1,0,170000,50000,10000,35000,30000,0,0,0,0,0,1512,100,100,50,100,50,100,0,100,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,201,3
151,3,8,1,0,45000,4500,3200,3000,3800,1100,100,100,100,110,1513,0,50,0,0,50,0,0,0,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,201,3
151,4,8,1,0,46000,5000,4000,5000,7500,1100,100,100,100,110,1514,0,50,0,0,50,0,0,0,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,201,3
151,5,8,1,0,70000,10000,8500,8500,11500,1100,100,100,100,110,1515,0,50,0,0,50,0,0,0,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,201,3
151,6,8,1,0,30300,13500,9600,9000,11400,741,330,300,300,300,1516,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,6000,10000,11000,10000,342,100,25,100,100,201,3
175,1,8,1,0,115000,20000,13000,8500,9500,750,105,100,90,100,1751,50,50,0,100,0,100,0,100,0,0,0,0,-1,-1,-1,3600,10000,4200,10000,-1,100,1355,100,100,203,0
175,2,8,1,0,255000,57500,18000,14500,17000,0,0,0,0,0,1752,50,50,50,50,50,50,50,100,50,0,0,50,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,203,0
177,1,8,1,0,17800,9000,5000,7500,7000,275,100,120,90,120,1771,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10024,1160,10016,21,100,1362,100,100,208,13
177,2,8,1,0,268800,8100,4000,6300,8700,560,90,108,81,108,1772,100,100,50,100,50,100,0,100,0,0,0,0,-1,-1,-1,1004,10024,1500,10000,-1,100,90,100,100,208,13
177,3,8,1,0,50000,5000,8000,8000,6500,280,90,108,81,108,1773,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10024,1160,10016,21,100,1362,100,100,208,13
182,1,8,1,0,95000,15000,12000,10500,11000,700,90,98,90,110,1821,50,50,0,100,0,100,0,100,0,0,0,0,-1,-1,-1,3500,10000,4200,10000,-1,100,1433,100,100,210,0
215,1,1,1,0,33000,12500,8000,8000,10000,330,110,100,100,100,2151,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10036,1320,10032,-1,100,-1,100,100,210,0
215,2,1,1,0,250000,40500,13800,13800,15500,1100,100,100,100,110,2152,100,100,25,50,25,100,0,100,20,20,20,20,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,210,0
301,1,8,1,0,23300,9500,9000,3000,7000,330,80,130,120,80,3011,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10024,1160,10016,105,100,1427,100,100,210,0
301,2,8,1,0,50000,25000,11000,5000,25000,336,72,117,108,72,3012,0,0,0,0,0,0,0,100,100,100,100,0,-1,-1,-1,1004,10024,1160,10016,105,100,1427,100,100,210,0
301,3,8,1,0,127500,28500,9000,9000,21000,1200,390,360,240,300,3013,100,100,100,100,100,100,0,100,0,0,0,0,-1,-1,-1,11000,10000,3500,10000,-1,100,11,100,100,210,0
302,1,8,1,0,26100,10500,9000,4100,6400,330,80,130,120,80,3021,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10024,1160,10016,3,100,319,100,100,203,0
302,2,8,1,0,95000,10500,9000,4100,6400,3300,130,120,80,100,3022,0,0,0,50,0,0,0,100,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,203,0
302,3,8,1,0,95000,13500,9000,4100,8400,2400,260,240,160,200,3023,30,20,0,50,30,30,0,100,10,10,10,10,-1,-1,-1,1800,10005,1750,10016,3,100,319,100,100,203,0
303,1,8,1,0,5800,3300,4700,4000,3400,225,100,110,130,110,3031,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10010,1040,10004,16,100,363,100,100,201,3
303,2,8,1,0,8000,6000,8000,5000,4500,160,80,88,104,88,3032,50,0,0,75,0,0,0,100,0,0,0,0,-1,-1,-1,1004,10010,1040,10004,16,100,363,100,100,201,3
303,3,8,1,0,39000,9900,13100,12000,10200,1000,330,390,330,240,3033,100,100,100,100,100,100,0,100,0,0,0,0,-1,-1,-1,6000,10000,3500,10000,-1,100,6,100,100,201,3
304,1,8,1,3,10000,5500,6500,6300,4200,250,100,110,130,110,3041,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10016,1080,10008,31,100,1101,100,100,216,0 10
305,1,8,1,3,22000,5000,10000,6500,5300,357,110,90,130,90,3051,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10024,1160,10016,119,100,364,100,100,216,0 10
305,2,8,1,3,150000,13000,18000,13000,19000,364,99,81,117,81,3052,0,0,0,0,0,0,0,100,100,100,100,0,-1,-1,-1,1004,10024,1160,10016,119,100,364,100,100,216,0 10
306,1,8,1,0,31500,7000,10500,8000,8500,390,110,90,130,90,3061,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10036,1320,10032,112,100,1380,100,100,216,0 10
306,2,8,1,0,221000,7000,13500,25500,18400,1100,100,100,100,110,3062,30,30,0,50,30,100,0,100,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,216,0 10
307,1,8,1,0,6700,3600,3000,3600,3800,247,110,100,100,100,3071,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10010,1040,10004,1,100,326,100,100,201,0
307,2,8,1,0,25000,11000,11300,10000,9500,176,88,80,80,80,3072,100,0,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,1004,10010,1040,10004,1,100,326,100,100,201,0
307,3,8,1,0,30000,3600,3000,3600,3800,1100,110,100,100,110,3073,0,0,0,0,0,100,0,50,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,201,0
308,1,8,1,0,12500,4500,3500,6000,6500,225,110,100,100,100,3081,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10016,1080,10008,5,100,1299,100,100,208,10
308,2,8,1,0,50000,4500,3500,6000,6500,900,100,100,100,130,3082,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,208,10
308,3,8,1,0,80000,4500,3500,16000,14300,900,100,100,100,130,3083,50,50,100,100,0,50,0,0,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,208,10
309,1,8,1,0,16500,7500,6000,8000,8000,247,110,100,100,100,3091,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10024,1160,10016,23,100,348,100,100,210,0
309,2,8,1,0,60000,7500,6000,8000,8000,900,100,100,100,130,3092,0,50,50,0,0,100,0,0,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,210,0
309,3,8,1,0,100000,10000,6000,11500,10000,900,100,100,100,130,3093,0,50,50,0,0,100,0,0,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,210,0
309,4,8,1,0,300000,30000,18000,34500,31600,1100,150,150,150,130,3094,100,100,100,100,0,100,80,100,100,100,100,100,-1,-1,-1,6000,10024,9000,10000,-1,100,1108,100,100,210,0
310,1,8,1,0,30000,4500,5500,13000,10000,240,130,80,90,130,3101,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10036,1320,10032,24,100,347,100,100,208,6
310,2,8,1,0,144500,4500,5500,13000,20000,240,130,80,90,130,3102,100,100,100,100,100,100,0,100,50,50,50,50,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,208,6
310,3,8,1,0,210000,4500,5500,13000,20000,360,130,80,90,130,3103,100,100,100,100,0,100,0,100,0,0,0,0,-1,-1,-1,8200,10000,11500,10000,-1,100,1387,100,100,208,6
310,4,8,1,0,185000,3000,13000,25500,31000,0,0,0,0,0,3104,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,208,6
310,5,8,1,0,66000,4500,5500,9500,8000,800,80,90,130,120,3105,0,0,0,0,0,100,0,0,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,208,6
310,6,8,1,0,110000,4500,5500,13500,10000,800,100,100,130,120,3106,0,0,0,0,0,100,0,0,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,208,6
311,1,8,1,0,16500,5500,7000,8000,8000,302,110,100,100,100,3111,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10024,1160,10016,123,100,1061,100,100,208,0
311,2,8,1,0,105000,5500,10000,10500,13000,1100,100,100,100,110,3112,0,0,0,0,0,100,0,0,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,208,0
311,3,8,1,0,215000,5500,9800,18000,15900,1100,100,100,100,110,3113,30,100,100,50,100,100,0,100,0,50,50,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,208,0
312,1,8,1,0,30000,9000,12500,4500,8500,390,110,90,130,90,3121,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10036,1320,10032,127,100,342,100,100,210,3
312,2,8,1,0,95000,15000,11500,10000,18000,100,100,50,0,100,3122,50,0,50,100,0,100,0,100,0,0,0,0,-1,-1,-1,1004,10036,1320,10032,127,100,342,100,100,210,3
312,3,8,1,0,200000,30000,30000,10000,15000,0,0,0,0,0,3123,0,100,0,100,100,100,0,100,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,210,3
313,1,8,1,0,20000,4500,7000,2500,4000,325,110,90,130,90,3131,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10016,1080,10008,15,100,380,100,100,216,2
314,1,8,1,0,18700,6000,5300,3800,4400,325,90,110,110,100,3141,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10016,1080,10008,110,100,1377,100,100,208,0
314,2,8,1,0,30000,11000,13000,5000,8000,286,76,93,93,85,3142,100,100,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,1004,10016,1080,10008,110,100,1377,100,100,208,0
314,3,8,1,0,75000,6000,5300,3800,4400,1300,110,110,100,90,3143,0,0,100,0,0,0,0,50,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,208,0
314,4,8,1,0,56100,18000,15900,11400,13200,975,270,330,330,300,3144,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,9000,10000,14000,10000,347,100,399,100,100,208,0
315,1,8,1,0,205300,15800,11500,21800,19900,374,114,76,95,123,3151,100,100,100,100,100,100,100,100,0,0,0,0,-1,-1,-1,6100,10000,9500,10000,-1,100,1224,100,100,208,0
315,2,8,1,0,155000,5500,9500,31500,14500,1100,100,100,100,110,3152,100,100,50,50,100,100,0,100,20,20,80,50,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,208,0
315,3,8,1,0,115000,5500,11500,21500,12100,3300,240,300,390,270,3153,50,50,50,50,50,50,50,50,0,0,0,0,-1,-1,-1,1900,10005,1320,10032,-1,100,1224,100,100,208,0
317,1,8,1,0,3500,2400,3200,2300,2200,175,100,110,130,110,3171,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10005,1010,10001,1,100,1395,100,100,215,0
320,1,8,1,0,2600,1500,1500,3200,2800,140,130,80,90,130,3201,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10005,1010,10001,1,100,1396,100,100,215,0
320,2,8,1,0,80000,1500,3000,3000,3000,320,130,80,90,130,3202,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10005,1010,10001,1,100,1396,100,100,215,0
321,1,8,1,0,6000,3000,2600,2600,2900,220,110,100,100,100,3211,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10006,1020,10002,29,100,1499,100,100,208,0
321,2,8,1,0,60000,16000,16000,20000,16000,110,82,75,75,75,3212,50,100,50,100,50,100,0,100,0,0,0,50,-1,-1,-1,1004,10006,1020,10002,29,100,1499,100,100,208,0
322,1,8,1,0,7200,4600,3500,1300,2700,240,80,130,120,80,3221,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10006,1020,10002,1,100,1172,100,100,218,0
325,1,8,1,0,4000,2700,2500,2500,4000,180,110,100,100,100,3251,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10006,1020,10002,29,100,1279,100,100,218,3
325,2,8,1,0,250000,45000,5000,5000,45000,0,0,0,0,0,3252,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,218,3
326,1,8,1,0,16200,8500,6000,2500,5500,300,80,130,120,80,3261,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10016,1080,10008,32,100,313,100,100,210,0
326,2,8,1,0,65000,8500,6000,2500,5500,1200,130,120,80,100,3262,0,50,0,0,50,0,0,0,0,0,0,0,-1,-1,-1,1004,10000,1000,10000,-1,100,-1,100,100,210,0
327,1,8,1,0,29900,11000,8500,3000,6100,330,80,130,120,80,3271,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10024,1160,10016,117,100,1436,100,100,203,0
327,2,8,1,0,110000,13500,9500,5000,9100,1200,130,120,80,100,3272,50,50,0,0,0,50,0,100,0,0,0,0,-1,-1,-1,1004,10024,1160,10016,117,100,1436,100,100,203,0
341,1,7,1,0,12500,5500,7500,5000,4000,250,100,110,130,110,3411,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10016,1080,10008,103,100,1090,100,100,212,3
341,2,7,1,0,50000,5500,7500,5000,4000,3000,110,130,110,80,3412,0,0,0,0,0,100,0,100,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,212,3
342,1,8,1,0,15100,8000,9400,8000,5600,275,100,110,130,110,3421,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10024,1160,10016,104,100,1026,100,100,212,1
342,2,8,1,0,112000,13400,8100,7200,7200,280,180,99,117,99,3422,0,100,0,100,100,100,0,100,0,0,0,0,-1,-1,-1,1004,10024,2400,10000,-1,100,400,100,100,212,1
342,3,8,1,0,206000,18700,21000,18300,13000,0,0,0,0,0,3423,50,50,50,50,50,100,0,100,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,212,1
342,4,8,1,0,80000,15500,9400,13000,5600,1000,110,130,110,80,3424,0,0,0,0,0,0,0,100,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,212,1
343,1,8,1,0,11900,4000,4000,3200,3500,292,90,110,110,100,3431,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10010,1040,10004,17,100,1169,100,100,208,3
343,2,8,1,0,53000,4000,4000,3200,3500,1300,110,110,100,90,3432,0,0,0,0,0,100,0,0,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,208,3
344,1,8,1,0,17500,6500,4900,4500,4600,325,90,110,110,100,3441,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10016,1080,10008,30,100,362,100,100,209,0
344,2,8,1,0,70000,6500,4900,4500,4600,1500,120,110,120,100,3442,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10016,1080,10008,30,100,362,100,100,209,0
345,1,8,1,0,27500,9700,7500,5500,5800,357,90,110,110,100,3451,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10024,1160,10016,10,100,304,100,100,209,0
345,2,8,1,0,100000,9700,7500,5500,5800,1300,90,110,110,100,3452,0,0,0,100,50,0,0,50,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,209,0
346,1,8,1,0,34500,10500,9000,8000,8900,390,90,110,110,100,3461,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10036,1320,10032,54,100,305,100,100,217,1
346,2,8,1,0,230000,14500,18000,13000,11800,900,120,110,120,90,3462,50,50,50,100,50,100,0,100,0,0,0,0,-1,-1,-1,4000,10000,7700,10000,-1,100,1039,100,100,217,1
347,1,8,1,0,13700,2500,5000,7100,4400,275,120,80,100,130,3471,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10016,1080,10008,8,100,1184,100,100,218,0
347,2,8,1,0,85000,3500,5500,8100,4400,1100,80,100,130,90,3472,0,0,0,100,0,100,0,0,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,218,0
347,3,8,1,0,85000,3500,5000,9100,10800,1100,80,100,130,90,3473,50,50,50,100,50,100,0,100,0,0,0,0,-1,-1,-1,1004,10016,1080,10008,8,100,1184,100,100,218,0
348,1,6,1,0,11400,5000,3700,3100,3500,292,90,110,110,100,3481,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10010,1040,10004,2,100,1318,100,100,208,8
348,2,6,1,0,101000,5000,3700,12500,13500,1300,110,110,100,90,3482,100,100,100,100,100,100,0,100,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,208,8
349,1,8,1,0,17500,5500,6000,4400,4600,325,90,110,110,100,3491,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1004,10016,1080,10008,122,100,382,100,100,212,2
349,2,8,1,0,70000,5500,6000,4400,4600,325,130,130,110,100,3492,0,0,0,0,0,50,0,100,0,0,0,0,-1,-1,-1,1004,10016,1080,10008,122,100,382,100,100,212,2
349,3,8,1,0,70000,5500,6000,4400,4600,130,110,110,100,90,3493,0,100,0,0,0,100,0,0,0,0,0,0,-1,-1,-1,1000,10000,1000,10000,-1,100,-1,100,100,212,2
350,1,1,1,4,2040000,41600,28400,28400,19000,1496,416,380,380,95,3501,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,9000,10000,21000,10000,-1,100,-1,100,100,217,13
350,2,1,1,4,510000,20800,14200,14200,19000,748,208,190,190,95,3502,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,1004,10036,21000,10000,-1,100,91,100,100,217,13
