type,variation,unk3,unk4,unk5,baseHP,baseATK,baseDEF,baseINT,baseSPD,levelHP,levelATK,levelDEF,levelINT,levelSPD,battleAI,poisonResist,panicResist,paraResist,sleepResist,stunResist,dotResist,bugResist,deathResist,ATKResist,DEFResist,INTResist,SPDResist,padding1,padding2,padding3,EXP,EXPx2,YEN,YENx2,itemId1,itemChance1,itemId2,itemChance2,scanRate,unk32,unk33
97,1,8,1,0,7050,6000,4050,6000,7200,303,165,150,150,150,971,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,60,6,15,60,1332,20,20,208,0 6
97,2,8,1,0,225000,22500,19500,15000,27000,2250,150,150,0,0,972,0,0,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,4,10,60,6,15,60,1332,20,20,208,0 6
97,3,8,1,0,37500,8250,4050,6000,6750,4050,150,150,150,195,973,0,0,0,0,0,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,20,209,0 7
97,4,8,1,0,106500,11250,8550,6000,14250,2700,300,300,300,390,974,10,10,10,10,10,100,0,100,0,0,0,0,-1,-1,-1,350,5,450,6,15,60,1332,20,20,208,0 6
101,1,8,1,0,26700,8850,10500,15000,9150,453,180,120,150,195,1011,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,345,10,12,6,10,206,1
101,2,8,1,0,250000,10000,15000,25000,20000,0,0,0,0,0,1012,100,100,50,100,0,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,206,1
101,3,8,1,0,175000,7900,7000,23000,17500,1100,100,100,100,110,1013,100,100,50,100,0,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,206,1
101,4,8,1,0,142500,8850,10500,27000,15150,4950,360,450,585,405,1014,0,50,0,50,0,50,0,100,0,0,0,0,-1,-1,-1,900,5,240,57,345,10,12,6,10,206,1
107,1,8,1,0,20550,9000,7500,14250,12750,330,195,120,135,195,1071,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,76,20,348,10,10,208,0
107,2,8,1,0,180000,12000,13500,16500,22500,336,175,108,121,175,1072,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,76,20,348,10,10,208,0
107,3,8,1,0,85000,9000,5000,29500,16400,1100,100,100,100,110,1073,50,80,100,100,25,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
107,4,8,1,0,127500,9000,7500,15150,12750,1230,127,127,195,225,1074,0,50,0,50,0,100,0,100,0,0,0,0,-1,-1,-1,1200,1,7500,0,76,20,348,10,0,208,0
111,1,8,1,0,15750,7800,7800,1800,5250,405,120,195,180,120,1111,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,60,6,18,60,311,20,20,208,0
112,1,8,1,0,14850,9750,5250,2550,6450,405,135,195,135,120,1121,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,60,6,70,40,1288,20,20,216,2
112,2,8,1,0,66000,9750,5250,2550,7200,1800,195,135,120,180,1122,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,216,2
113,1,8,1,0,22500,3000,5250,12000,6600,412,180,120,150,195,1131,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,4500,12,-1,0,395,100,15,208,0 6
113,2,8,1,0,202500,15000,15000,23250,18000,363,153,102,127,165,1132,50,100,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,4,16,4500,12,-1,0,395,100,15,208,0 6
114,1,8,1,0,15450,10050,4500,2100,6450,405,135,195,135,120,1141,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,60,6,55,20,1344,20,20,212,6
114,2,8,1,0,69000,10050,4500,2100,6450,1800,195,135,120,180,1142,0,0,50,0,0,50,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,212,6
126,1,8,1,0,460000,210000,2500,18000,70000,400,1600,50,225,400,1261,100,100,100,100,100,100,0,100,100,50,75,75,-1,-1,-1,9200,0,16500,0,-1,0,1261,100,0,206,0
126,2,8,1,0,230000,38000,15500,14500,12400,1100,100,100,100,110,1264,100,100,100,100,50,100,0,100,75,75,75,75,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,206,0
132,1,8,1,0,33000,7050,9750,14250,8700,453,180,120,150,195,1321,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,10,10,385,10,10,218,0
132,2,8,1,0,132000,7050,10800,14250,11700,1650,150,165,180,225,1322,0,50,0,50,0,100,0,100,0,0,0,0,-1,-1,-1,1200,1,7500,0,10,10,385,10,0,218,0
132,3,8,1,0,120000,7050,9750,14250,8700,1650,180,120,150,195,1323,0,50,0,100,0,0,0,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,218,0
132,4,8,1,0,360000,7050,15750,28500,26100,1500,120,120,195,225,1324,0,100,0,100,0,100,0,100,0,0,0,0,-1,-1,-1,10,60,360,84,10,10,385,10,10,218,0
134,1,8,1,0,34950,17250,12000,7200,10050,495,120,195,180,120,1341,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,3,20,314,10,10,210,1
134,2,8,1,0,230000,65000,20000,18800,28000,0,0,0,0,0,1342,100,100,100,100,100,100,100,100,100,100,100,100,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,1
134,3,8,1,0,127500,17250,12000,7200,10050,4950,195,180,120,150,1343,0,0,50,50,0,0,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,1
135,1,8,1,0,31500,15750,12000,12000,17250,405,165,150,150,150,1351,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,480,48,11,4,330,6,5,210,0
135,2,8,1,0,165000,59900,17600,13500,36000,0,0,0,0,0,1352,50,50,50,100,50,100,0,100,100,100,100,100,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
135,3,8,1,0,105000,15750,12000,12000,17250,1350,150,150,150,195,1353,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
135,4,8,1,0,142500,18000,16500,16500,18750,1500,150,135,150,195,1354,0,0,0,100,0,100,0,100,0,0,0,0,-1,-1,-1,4,36,480,48,-1,0,1432,100,0,212,0
140,1,8,1,0,34950,17250,6750,6000,14250,495,135,195,135,120,1401,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,51,20,353,10,10,212,0
140,2,8,1,0,127500,20250,6750,6000,17250,1800,195,135,120,180,1402,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,212,0
143,1,8,1,0,14850,9150,7500,2550,5400,405,120,195,180,120,1431,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,60,6,71,40,1006,20,20,201,3
143,2,8,1,0,63000,9150,3750,2550,5400,1800,195,180,120,150,1432,0,0,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,201,3
148,1,10,1,0,20550,4500,7500,18750,12750,330,195,120,135,195,1481,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,9,10,347,10,10,213,3
148,2,10,1,0,75000,4500,7500,30000,20250,1200,120,135,195,180,1482,0,0,0,0,0,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,213,3
148,3,10,1,0,120000,4500,12000,24750,20250,3600,360,405,585,540,1483,20,0,20,50,0,100,0,100,0,0,0,0,-1,-1,-1,900,5,240,72,9,10,347,10,10,213,3
150,1,8,1,0,870000,120000,4250,15000,96000,1020,285,55,128,330,1501,100,100,100,100,100,100,0,100,50,50,50,50,-1,-1,-1,25000,0,51000,0,-1,0,1096,100,0,206,0
151,1,8,1,0,15150,6750,4800,4500,5700,370,165,150,150,150,1511,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,60,6,26,60,1102,20,20,201,3
151,2,8,1,0,170000,50000,10000,35000,30000,0,0,0,0,0,1512,100,100,50,100,50,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,201,3
151,3,8,1,0,67500,6750,4800,4500,5700,1650,150,150,150,165,1513,0,50,0,0,50,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,201,3
151,4,8,1,0,69000,7500,6000,7500,11250,1650,150,150,150,165,1514,0,50,0,0,50,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,201,3
151,5,8,1,0,105000,15000,12750,12750,17250,1650,150,150,150,165,1515,0,50,0,0,50,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,201,3
151,6,8,1,0,45450,20250,14400,13500,17100,1111,495,450,450,450,1516,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,5000,0,15000,0,342,20,25,20,20,201,3
175,1,8,1,0,172500,30000,19500,12750,14250,1125,157,150,135,150,1751,50,50,0,100,0,100,0,100,0,0,0,0,-1,-1,-1,2600,0,4800,0,-1,0,1355,100,0,203,0
175,2,8,1,0,255000,57500,18000,14500,17000,0,0,0,0,0,1752,50,50,50,50,50,50,50,100,50,0,0,50,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,203,0
177,1,8,1,0,26700,13500,7500,11250,10500,412,150,180,135,180,1771,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,21,20,1362,6,10,208,13
177,2,8,1,0,403200,12150,6000,9450,13050,840,135,162,121,162,1772,100,100,50,100,50,100,0,100,0,0,0,0,-1,-1,-1,4,24,750,0,-1,0,90,100,10,208,13
177,3,8,1,0,75000,7500,12000,12000,9750,420,135,162,121,162,1773,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,21,20,1362,6,10,208,13
182,1,8,1,0,142500,22500,18000,15750,16500,1050,135,147,135,165,1821,50,50,0,100,0,100,0,100,0,0,0,0,-1,-1,-1,2500,0,4800,0,-1,0,1433,100,0,210,0
215,1,1,1,0,49500,18750,12000,12000,15000,495,165,150,150,150,2151,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,480,48,-1,0,-1,0,5,210,0
215,2,1,1,0,250000,40500,13800,13800,15500,1100,100,100,100,110,2152,100,100,25,50,25,100,0,100,20,20,20,20,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
301,1,8,1,0,34950,14250,13500,4500,10500,495,120,195,180,120,3011,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,105,20,1427,6,10,210,0
301,2,8,1,0,75000,37500,16500,7500,37500,504,108,175,162,108,3012,0,0,0,0,0,0,0,100,100,100,100,0,-1,-1,-1,4,24,240,24,105,20,1427,6,10,210,0
301,3,8,1,0,191250,42750,13500,13500,31500,1800,585,540,360,450,3013,100,100,100,100,100,100,0,100,0,0,0,0,-1,-1,-1,10000,0,3750,0,-1,0,11,100,10,210,0
302,1,8,1,0,39150,15750,13500,6150,9600,495,120,195,180,120,3021,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,3,20,319,10,10,203,0
302,2,8,1,0,142500,15750,13500,6150,9600,4950,195,180,120,150,3022,0,0,0,50,0,0,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,10,203,0
302,3,8,1,0,142500,20250,13500,6150,12600,3600,390,360,240,300,3023,30,20,0,50,30,30,0,100,10,10,10,10,-1,-1,-1,800,5,1125,24,3,20,319,10,10,203,0
303,1,8,1,0,8700,4950,7050,6000,5100,337,150,165,195,165,3031,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,60,6,16,60,363,20,20,201,3
303,2,8,1,0,12000,9000,12000,7500,6750,240,120,132,156,132,3032,50,0,0,75,0,0,0,100,0,0,0,0,-1,-1,-1,4,10,60,6,16,60,363,20,20,201,3
303,3,8,1,0,58500,14850,19650,18000,15300,1500,495,585,495,360,3033,100,100,100,100,100,100,0,100,0,0,0,0,-1,-1,-1,5000,0,3750,0,-1,0,6,100,20,201,3
304,1,8,1,3,15000,8250,9750,9450,6300,375,150,165,195,165,3041,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,31,60,1101,10,15,216,0 10
305,1,8,1,3,33000,7500,15000,9750,7950,535,165,135,195,135,3051,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,119,20,364,10,10,216,0 10
305,2,8,1,3,225000,19500,27000,19500,28500,546,148,121,175,121,3052,0,0,0,0,0,0,0,100,100,100,100,0,-1,-1,-1,4,24,240,24,119,20,364,10,10,216,0 10
306,1,8,1,0,47250,10500,15750,12000,12750,585,165,135,195,135,3061,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,480,48,112,20,1380,10,5,216,0 10
306,2,8,1,0,221000,7000,13500,25500,18400,1100,100,100,100,110,3062,30,30,0,50,30,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,216,0 10
307,1,8,1,0,10050,5400,4500,5400,5700,370,165,150,150,150,3071,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,60,6,1,100,326,20,20,201,0
307,2,8,1,0,37500,16500,16950,15000,14250,264,132,120,120,120,3072,100,0,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,4,10,60,6,1,100,326,20,20,201,0
307,3,8,1,0,45000,5400,4500,5400,5700,1650,165,150,150,165,3073,0,0,0,0,0,100,0,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,201,0
308,1,8,1,0,18750,6750,5250,9000,9750,337,165,150,150,150,3081,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,5,20,1299,10,15,208,10
308,2,8,1,0,75000,6750,5250,9000,9750,1350,150,150,150,195,3082,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,10
308,3,8,1,0,80000,4500,3500,16000,14300,900,100,100,100,130,3083,50,50,100,100,0,50,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,10
309,1,8,1,0,24750,11250,9000,12000,12000,370,165,150,150,150,3091,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,23,20,348,10,10,210,0
309,2,8,1,0,90000,11250,9000,12000,12000,1350,150,150,150,195,3092,0,50,50,0,0,100,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
309,3,8,1,0,150000,15000,9000,17250,15000,1350,150,150,150,195,3093,0,50,50,0,0,100,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
309,4,8,1,0,450000,45000,27000,51750,45000,1650,225,225,225,195,3094,100,100,100,100,0,100,80,100,100,100,100,100,-1,-1,-1,5000,24,12000,0,-1,0,1108,100,0,210,0
310,1,8,1,0,45000,6750,8250,19500,15000,360,195,120,135,195,3101,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,480,48,24,10,347,10,5,208,6
310,2,8,1,0,144500,4500,5500,13000,20000,240,130,80,90,130,3102,100,100,100,100,100,100,0,100,50,50,50,50,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,6
310,3,8,1,0,525000,4500,2750,19500,30000,900,130,40,135,195,3103,100,100,100,100,0,100,0,100,0,0,0,0,-1,-1,-1,7200,0,15750,0,-1,0,1387,100,0,208,6
310,4,8,1,0,185000,3000,13000,25500,31000,0,0,0,0,0,3104,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,6
310,5,8,1,0,99000,6750,8250,14250,12000,1200,120,135,195,180,3105,0,0,0,0,0,100,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,6
310,6,8,1,0,165000,6750,8250,20250,15000,1200,150,150,195,180,3106,0,0,0,0,0,100,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,6
311,1,8,1,0,24750,8250,10500,12000,12000,453,165,150,150,150,3111,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,123,20,1061,6,10,208,0
311,2,8,1,0,157500,8250,15000,15750,19500,1650,150,150,150,165,3112,0,0,0,0,0,100,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,10,208,0
311,3,8,1,0,215000,5500,9800,18000,15900,1100,100,100,100,110,3113,30,100,100,50,100,100,0,100,0,50,50,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
312,1,8,1,0,45000,13500,18750,6750,12750,585,165,135,195,135,3121,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,480,48,127,20,342,10,5,210,3
312,2,8,1,0,142500,22500,17250,15000,27000,150,150,75,0,150,3122,50,0,50,100,0,100,0,100,0,0,0,0,-1,-1,-1,4,36,480,48,127,20,342,10,5,210,3
312,3,8,1,0,200000,30000,30000,10000,15000,0,0,0,0,0,3123,0,100,0,100,100,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,3
313,1,8,1,0,30000,6750,10500,3750,6000,487,165,135,195,135,3131,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,15,60,380,20,15,216,2
314,1,8,1,0,28050,9000,7950,5700,6600,487,135,165,165,150,3141,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,110,20,1377,10,15,208,0
314,2,8,1,0,45000,16500,19500,7500,12000,429,114,139,139,127,3142,100,100,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,4,16,120,12,110,20,1377,10,15,208,0
314,3,8,1,0,112500,9000,7950,5700,6600,1950,165,165,150,135,3143,0,0,100,0,0,0,0,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
314,4,8,1,0,84150,27000,23850,17100,19800,1462,405,495,495,450,3144,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,8000,0,19500,0,347,20,399,10,15,208,0
315,1,8,1,0,307950,23700,11500,43600,29850,561,171,76,190,185,3151,100,100,100,100,100,100,100,100,0,0,0,0,-1,-1,-1,5100,0,12750,0,-1,0,1224,100,5,208,0
315,2,8,1,0,155000,5500,9500,31500,14500,1100,100,100,100,110,3152,100,100,50,50,100,100,0,100,20,20,80,50,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
315,3,8,1,0,172500,8250,17250,32250,18150,4950,360,450,585,405,3153,50,50,50,50,50,50,50,50,0,0,0,0,-1,-1,-1,900,5,480,48,-1,0,1224,100,0,208,0
317,1,8,1,0,5250,3600,4800,3450,3300,262,150,165,195,165,3171,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,5,15,1,1,60,1395,30,30,215,0
320,1,8,1,0,3900,2250,2250,4800,4200,210,195,120,135,195,3201,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,5,15,1,1,60,1396,30,30,215,0
320,2,8,1,0,120000,2250,4500,4500,4500,480,195,120,135,195,3202,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,5,15,1,1,60,1396,30,30,215,0
321,1,8,1,0,9000,4500,3900,3900,4350,330,165,150,150,150,3211,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,6,30,3,29,60,1499,30,25,208,0
321,2,8,1,0,90000,24000,24000,30000,24000,165,123,112,112,112,3212,50,100,50,100,50,100,0,100,0,0,0,50,-1,-1,-1,4,6,30,3,29,60,1499,30,25,208,0
322,1,8,1,0,10800,6900,5250,1950,4050,360,120,195,180,120,3221,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,6,30,3,1,60,1172,30,25,218,0
325,1,8,1,0,6000,4050,3750,3750,6000,270,165,150,150,150,3251,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,6,30,3,29,60,1279,30,25,218,3
325,2,8,1,0,250000,45000,5000,5000,45000,0,0,0,0,0,3252,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,218,3
326,1,8,1,0,24300,12750,9000,3750,8250,450,120,195,180,120,3261,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,32,60,313,10,15,210,0
326,2,8,1,0,97500,12750,9000,3750,8250,1800,195,180,120,150,3262,0,50,0,0,50,0,0,0,0,0,0,0,-1,-1,-1,4,0,0,0,-1,0,-1,0,0,210,0
327,1,8,1,0,44850,16500,12750,4500,9150,495,120,195,180,120,3271,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,117,20,1436,6,10,203,0
327,2,8,1,0,165000,20250,14250,7500,13650,1800,195,180,120,150,3272,50,50,0,0,0,50,0,100,0,0,0,0,-1,-1,-1,4,24,240,24,117,20,1436,6,10,203,0
341,1,7,1,0,18750,8250,11250,7500,6000,375,150,165,195,165,3411,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,103,20,1090,10,15,212,3
341,2,7,1,0,75000,8250,11250,7500,6000,4500,165,195,165,120,3412,0,0,0,0,0,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,212,3
342,1,8,1,0,22650,12000,14100,12000,8400,412,150,165,195,165,3421,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,104,20,1026,6,10,212,1
342,2,8,1,0,168000,20100,12150,10800,10800,420,270,148,175,148,3422,0,100,0,100,100,100,0,100,0,0,0,0,-1,-1,-1,4,24,2100,0,-1,0,400,100,10,212,1
342,3,8,1,0,206000,18700,21000,18300,13000,0,0,0,0,0,3423,50,50,50,50,50,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,212,1
342,4,8,1,0,120000,23250,14100,19500,8400,1500,165,195,165,120,3424,0,0,0,0,0,0,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,212,1
343,1,8,1,0,17850,6000,6000,4800,5250,438,135,165,165,150,3431,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,60,6,17,60,1169,20,20,208,3
343,2,8,1,0,79500,6000,6000,4800,5250,1950,165,165,150,135,3432,0,0,0,0,0,100,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
344,1,8,1,0,26250,9750,7350,6750,6900,487,135,165,165,150,3441,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,30,60,362,10,15,209,0
344,2,8,1,0,105000,9750,7350,6750,6900,2250,180,165,180,150,3442,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,30,60,362,10,15,209,0
345,1,8,1,0,41250,14550,11250,8250,8700,535,135,165,165,150,3451,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,10,10,304,10,10,209,0
345,2,8,1,0,150000,14550,11250,8250,8700,1950,135,165,165,150,3452,0,0,0,100,50,0,0,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,209,0
346,1,8,1,0,51750,15750,13500,12000,13350,585,135,165,165,150,3461,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,480,48,54,10,305,6,5,217,1
346,2,8,1,0,345000,21750,27000,19500,17700,1350,180,165,180,135,3462,50,50,50,100,50,100,0,100,0,0,0,0,-1,-1,-1,3000,0,10050,0,-1,0,1039,100,0,217,1
347,1,8,1,0,20550,3750,7500,10650,6600,412,180,120,150,195,3471,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,8,20,1184,10,15,218,0
347,2,8,1,0,127500,5250,8250,12150,6600,1650,120,150,195,135,3472,0,0,0,100,0,100,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,218,0
347,3,8,1,0,127500,5250,7500,13650,16200,1650,120,150,195,135,3473,50,50,50,100,50,100,0,100,0,0,0,0,-1,-1,-1,4,16,120,12,8,20,1184,10,0,218,0
348,1,6,1,0,17100,7500,5550,4650,5250,438,135,165,165,150,3481,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,60,6,2,40,1318,20,20,208,8
348,2,6,1,0,101000,5000,3700,12500,13500,1300,110,110,100,90,3482,100,100,100,100,100,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,8
349,1,8,1,0,26250,8250,9000,6600,6900,487,135,165,165,150,3491,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,120,12,122,20,382,20,15,212,2
349,2,8,1,0,105000,8250,9000,6600,6900,487,195,195,165,150,3492,0,0,0,0,0,50,0,100,0,0,0,0,-1,-1,-1,4,16,120,12,122,20,382,20,15,212,2
349,3,8,1,0,105000,8250,9000,6600,6900,195,165,165,150,135,3493,0,100,0,0,0,100,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,212,2
350,1,1,1,4,3060000,62400,42600,42600,28500,2244,624,570,570,142,3501,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,8000,0,30000,0,-1,0,-1,0,0,217,13
350,2,1,1,4,765000,62400,14200,14200,38000,1122,624,190,190,190,3502,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,4,36,30000,0,-1,0,91,100,0,217,13
350,3,1,1,4,4590000,83200,3550,3550,38000,3366,832,48,48,190,3503,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,23500,0,49500,0,-1,0,1058,100,0,217,13
359,1,8,1,0,20550,5250,7500,15000,15000,330,195,120,135,195,3591,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,240,24,21,20,1473,6,10,209,0
359,2,8,1,0,45000,4650,16500,19500,10500,336,175,108,121,175,3592,50,100,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,4,24,240,24,21,20,1473,6,10,209,0
359,3,8,1,0,130000,12000,16000,18000,20000,0,0,0,0,0,3593,50,50,50,50,50,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,209,0
359,4,8,1,0,75000,5250,7500,15000,15000,1200,120,135,195,180,3594,0,0,50,50,50,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,209,0
359,5,8,1,0,225000,5250,10500,45000,15000,1200,120,135,195,180,3595,0,0,50,50,50,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,209,0
359,6,8,1,0,345000,28500,15000,30000,15000,1200,120,135,195,180,3596,0,0,50,50,50,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,209,0
360,1,8,1,0,300000,100000,20000,15000,50000,0,0,0,0,0,3601,100,100,100,100,100,100,0,100,0,25,75,50,-1,-1,-1,15400,0,0,0,-1,0,394,100,0,208,3
360,2,8,1,0,300000,37500,52500,10000,45000,0,0,0,0,0,3602,100,100,100,100,100,100,0,100,50,0,25,75,-1,-1,-1,15400,0,0,0,-1,0,377,100,0,208,3
360,3,8,1,0,300000,10000,15000,100000,70000,0,0,0,0,0,3603,100,100,100,100,100,100,0,100,75,50,0,25,-1,-1,-1,15400,0,0,0,-1,0,358,100,0,208,3
360,4,8,1,0,300000,20000,10000,60000,100000,0,0,0,0,0,3604,100,100,100,100,100,100,0,100,25,75,50,0,-1,-1,-1,15400,0,0,0,-1,0,397,100,0,208,3
