ID,Japanese,English,Chinese,EnglishCensored,Korean,German
4086,"","Child Yuugo","幼年勇吾","","어린 유고","Yuugo als Kind"
4087,"","Child Nokia","幼年諾奇雅","","어린 노키아","Nokia als Kind"
4088,"","Child Yuuko","幼年悠子","","어린 유코","Yuuko als Kind"
4089,"","Child Arata","幼年新","","어린 아라타","Arata als Kind"
4090,"","Child [p]","幼年[p]","","어린 [p]","[p] als Kind"
4091,"","Arata (Final Form)","新(最終型態)","","아라타(최종형태)","Arata (finale Form)"
4092,"","Tamer A","馴獸師A","","테이머 A","Digimon-Zähmer A"
4093,"","Tamer B","馴獸師B","","테이머 B","Digimon-Zähmer B"
4094,"","Tamer C","馴獸師C","","테이머 C","Digimon-Zähmer C"
4095,"","King Drasil Terminal","世界樹終端","","위그드라실 단말","König Drasil-Terminal"
4096,"","White Phantom Boy","白色少年的幻影","","하얀 소년의 환상","Weißer Phantomjunge"
4097,"","Trial Taker (Arata)","體驗會參加者(新的偽裝)","","체험회 참가자(아라타의 변장)","Prüfling (Arata)"
4098,"","Trial Taker (Protag)","體驗會參加者(主角的偽裝)","","체험회 참가자(주인공의 변장)","Prüfling (Figur)"
4099,"","Newscaster","新聞主播","","뉴스 캐스터","Nachrichtensprecher"
4100,"","Rebel #3","反叛者其之3","","리벨리온즈 3","Rebel Nr. 3"
4101,"","Mephisto","梅菲斯特","","메피스토","Mephisto"
4102,"","Guy","男子","","남자","Typ"
4103,"","Girl","女子","","여자","Mädchen"
4104,"","Veevee","VV","","브이브이","Veevee"
4105,"","[p]?","[p]？","","[p]?","[p]?"
4106,"","Yasu","阿康","","야스","Yasu"
4107,"","Realtor","房仲公司職員","","부동산 회사 사원","Makler"
4108,"","Somewhat Suspicious Man","可疑的男性","","수상쩍은 남성","Etwas verdächtiger Mann"
4109,"","Magazine Editor","雜誌編輯","","잡지 편집자","Zeitschriftenredakteur"
4110,"","Civil Servant","公務員","","공무원","Beamter"
4111,"","Nerd Boy","御宅族青年","","오타쿠 청년","Junger Nerd"
4112,"","Book Store Clerk","書店店員","","서점 점원","Buchverkäufer"
4113,"","Weird Guy","噁心男","","징그러운 남자","Komischer Typ"
4114,"","Country Girl","關西腔少女","","관서 사투리 소녀","Mädchen vom Land"
4115,"","Mari","真里","","마리","Mari"
4116,"","Nishino","西野","","니시노","Nishino"
4117,"","Music Lover Guy","愛好音樂的男子","","음악을 좋아하는 남자","Musikliebhaber"
4118,"","Audience","觀眾","","청중","Zuschauer"
4119,"","Mei","芽衣","","메이","Mei"
4120,"","Manaka","真中","","마나카","Manaka"
4121,"","Kenji","健二","","켄지","Kenji"
4122,"","Lily","莉莉","","릴리","Lily"
4123,"","Vice President Kenji","副社長健二","","부부장 켄지","Vizepräsident Kenji"
4124,"","Regular Member Manaka","普通社員真中","","일반 부원 마나카","Mitglied Manaka"
4125,"","Slacker Lily","幽靈社員莉莉","","유령 부원 릴리","Faulpelz Lily"
4126,"","Pete","皮特","","피트","Pete"
4127,"","Baku","BAKU","","BAKU","Baku"
4128,"","Dreamer Boy","懷抱夢想的青年","","꿈꾸는 청년","Träumer"
4129,"","Fuuka","風花","","후우카","Fuuka"
4130,"","New-New","蛞蝓君","","누우 군","New-New"
4131,"","Lekkie","紅艾力","","엣짱","Lekkie"
4132,"","Masanori","政則","","마사노리","Masanori"
4133,"","Old Man Mizushima","水嶋老人","","미즈시마 노인","Alter Mizushima"
4134,"","Miko","咪子","","미코","Miko"
4135,"","Mysterious Man","謎樣男性","","수수께끼의 남자","Geheimnisvoller Mann"
4136,"","Bad Guy Zaxon 1","不良Zaxon1","","불량 잭슨 1","Böser Zaxon-Typ 1"
4137,"","Bad Guy Zaxon 2","不良Zaxon2","","불량 잭슨 2","Böser Zaxon-Typ 2"
4138,"","High School Boy 1","男高中生1","","남고교생 1","Schuljunge 1"
4139,"","High School Boy 2","男高中生2","","남고교생 2","Schuljunge 2"
4140,"","Princess Digimoon","數碼寶貝公主","","프린세스 디지몬","Prinzessin Digimoon"
4141,"","Gluttonous Beelzemon","暴食墮天地獄獸","","폭식의 베르제브몬","Gefräßiges Beelzemon"
4197,"","Billing Scammer Takeshi","付費詐騙者健司","","청구 사기꾼 타케시","Werbebetrüger Takeshi"
4198,"","Mail Scammer Mamoru","網購詐騙者真守","","통신판매 사기꾼 마모루","Postbetrüger Mamoru"
4199,"","Dating Scammer Suguru","交友詐騙者阿傑","","중매 사기꾼 스구루","Date-Schwindler Suguru"
4200,"","Cyber Hacker Norio","電腦駭客里緒","","전뇌해커 노리오","Cyberhacker Norio"
4201,"","Jirou","次郎","","지로","Jirou"
4202,"","Monster King","怪獸之王","","몬스터 킹","Monsterkönig"
4203,"","Suzuki","鈴木","","스즈키","Suzuki"
4204,"","Semi-Outlaw @Sakimiya","心跳太妹@崎宮","","두근두근왕언니@사키미야","Halb-Gangster @Sakimiya"
4205,"","Audrey","奧黛莉","","오드리","Audrey"
4206,"","Richard","理查","","리처드","Richard"
4207,"","Kenzaburou Itoh","伊藤健三郎","","이토 켄자부로","Kenzaburou Itoh"
4208,"","Sam","薩姆","","샘","Sam"
4209,"","Takuhiro Iidabashi","飯田橋卓廣","","이이다바시 타쿠히로","Takuhiro Iidabashi"
4210,"","Ban-Ban","小班","","반짱","Ban-Ban"
4211,"","Akki","阿奇","","앗키","Akki"
4212,"","Ririna Suzumiya","涼宮莉莉娜","","스즈미야 리리나","Ririna Suzumiya"
4213,"","Rumina","留美奈","","루미나","Rumina"
4214,"","Heave-Ho Shoutarou","嘿嘿唷正太郎","","으랏차이영차 쇼타로","Hauruck-Shoutarou"
4215,"","Improved Monster King","變強的怪獸之王","","굉장해진 몬스터 킹","Besserer Monsterkönig"
4216,"","Mature Sabu","老大哥候補","","큰형님 사부","Älterer Sabu"
4217,"","Reinhardton","萊恩哈爾頓","","라인하르통","Reinhardton"
4218,"","Tarako","鱈子","","타라코","Tarako"
4219,"","Genda","原田","","하라다","Genda"
4220,"","Juuzou","重藏","","쥬조","Juuzou"
4221,"","Vladimir","伏拉迪米爾","","블라디미르","Vladimir"
4222,"","Donko","盾子","","돈코","Donko"
4223,"","Nostalgia Ryuu","諾斯塔里吉劉","","노스탈지 료우","Nostalgischer Ryuu"
4224,"","Takeba Kondou","近藤武者","","곤도 무사","Takeba Kondou"
4225,"","Mickey Tanaka","米奇田中","","밋키 다나카","Mickey Tanaka"
4226,"","Nanami Kuribayashi","栗林奈奈美","","쿠리바야시 나나미","Nanami Kuribayashi"
4227,"","Monster King 3.0","回歸的怪獸之王","","어서와 몬스터 킹","Monsterkönig 3.0"
4228,"","Sergeant Takuya","拓哉中士","","타쿠야 중사","Sergeant Takuya"
4229,"","Kristina Sachiyo","克莉絲汀幸代","","크리스티나 유키요","Kristina Sachiyo"
4230,"","Medal Man","獎牌大叔","","메달 아저씨","Medaillensammler"
4231,"","Shopkeeper","商店店員","","숍 점원","Ladenbesitzer"
4232,"","Female Shopkeeper","商店店員(女)","","숍 점원(여)","Ladenbesitzerin"
4233,"","Male Hacker Clerk","駭客店員(男)","","해커 점원(남)","Hacker-Verkäufer"
4234,"","Female Hacker Clerk","駭客店員(女)","","해커 점원(여)","Hacker-Verkäuferin"
4235,"","Oruru","麻瑠瑠","","오루루","Oruru"
4236,"","Mr. Navit","NAVIT","","내빗군","Herr Navit"
4237,"","Waitress","女服務生","","웨이트리스","Kellnerin"
4238,"","Sacchan","小莎","","밋짱","Sacchan"
4239,"","Kamishiro Manager","神代幹部","","카미시로 간부","Kamishiro-Manager"
4240,"","Content Distributor","DLC發送員","","DLC배달원","Spielinhalt-Verteilerin"
4241,"","Arata Sanada","真田新","","사나다 아라타","Arata Sanada"
4242,"","Mr. Navit?","NAVIT？","","내빗군?","Herr Navit?"
4243,"","Hacker-ish Man","疑似駭客的男子","","해커같은 남자","Hackermäßiger Mann"
4244,"","Akkino?","雅奇諾？","","앗키노?","Akkino?"
4245,"","Blue Box?","BLUE BOX？","","블루박스?","Blaue Kiste?"
4246,"","Digivice","Digivice","","디지바이스","Digivice"
4247,"","Ghastly Boy","與幽靈一模一樣的少年","","유령을 빼닮은 소년","Bleicher Junge"
4248,"","Digimon?","數碼寶貝？","","디지몬?","Digimon?"
4249,"","Digimon!?","數碼寶貝？？","","디지몬??","Digimon?!"
4250,"","Walking Businesswoman","行人OL","","지나가던 OL","Gehende Geschäftsfrau"
4251,"","Walking Businessman","行人上班族","","지나가던 샐러리맨","Gehender Geschäftsmann"
4252,"","Policewoman?","女警？","","여경?","Polizistin?"
4253,"","Detective!?","刑警先生！？","","형사!?","Kommissarin?!"
4254,"","Mysterious Woman","謎樣女性","","수수께끼의 여성","Geheimnisvolle Frau"
4255,"","Strange Voice","不可思議的聲音","","수상한 목소리","Seltsame Stimme"
4256,"","Strange Woman","不可思議的女性","","수상한 여성","Seltsame Frau"
4257,"","Grim Voice","內斂的聲音","","차분한 목소리","Grimmige Stimme"
4258,"","Grim Man","內斂的男子","","차분한 남자","Grimmiger Mann"
4259,"","Shy Girl","沉默寡言的少女","","과묵한 소녀","Schüchternes Mädchen"
4260,"","Uninvited Guest?","不請自來的客人？","","불청객?","Ungebetener Gast?"
4261,"","Macho Security Guard","威武的警衛","","마초 경비원","Macho-Wachmann"
4262,"","Part-Timer Sacchan","工讀生小莎","","알바생 삿짱","Aushilfe Sacchan"
4263,"","Mephisto & Digimon","梅菲斯特先生＆數碼寶貝","","메피스토씨&디지몬","Mephisto und Digimon"
4264,"","Masked Hacker","戴面具的駭客","","가면을 쓴 해커","Maskierter Hacker"
4265,"","Gentle Voice","溫和的聲音","","온화한 목소리","Freundliche Stimme"
4266,"","Gentle Man","溫和的男子","","온화한 남자","Freundlicher Mann"
4267,"","Yamashina","山科","","야마시나","Yamashina"
4268,"","Woman's Voice","少女的聲音","","소녀의 목소리","Frauenstimme"
4269,"","Chika","千夏","","치카","Chika"
4270,"","Thug Hacker","流氓駭客","","날건달 해커","Gangster-Hacker"
4271,"","Delinquent Hacker","小混混駭客","","양키 해커","Krimineller Hacker"
4272,"","Familiar Voice?","耳熟的聲音？","","들은 적 있는 목소리?","Vertraute Stimme?"
4273,"","Familiar Voice!?","耳熟的聲音！？","","들은 적 있는 목소리!?","Vertraute Stimme?!"
4274,"","Dangerous Hacker","相當不好惹的駭客","","제법 위험한 해커","Gefährlicher Hacker"
4275,"","Curious Hacker","意外地好事的駭客","","비교적 유별난 해커","Neugieriger Hacker"
4276,"","Devilishly Sexy Voice","惡魔般搖滾風的聲音","","악마적으로 시끄러운 목소리","Verführerische Stimme"
4277,"","Familiar Voice","耳熟的聲音","","들어본 적 있는 목소리","Vertraute Stimme"
4278,"","Woman Beside Yuugo","站在YUGO身旁的女性","","유고의 곁에 선 여자","Frau neben Yuugo"
4279,"","Sleuth In Cop Clothes?","女警裝扮的刑警？","","여경 모습을 한 형사?","Kommissarin?"
4280,"","Panicked Voice","畏懼似的聲音","","겁먹은 목소리","Panische Stimme"
4281,"","Panicked Man","畏懼似的男子","","겁먹은 남자","Panischer Mann"
4282,"","White Ghost Boy","白色少年的幽靈","","하얀 소년의 유령","Weißer Geisterjunge"
4283,"","Adult Kamishiro Employee","成熟穩重的神代職員","","성인 카미시로 사원","Kamishiro-Mitarbeiter"
4284,"","Unpleasant Voice","不太想記得的聲音","","떠올리고 싶지 않은 목소리","Unangenehme Stimme"
4285,"","Devil Pact Hacker","將靈魂賣給惡魔的駭客","","악마에게 혼을 판 해커","Teufelspakt-Hacker"
4286,"","Devil Victim Hacker","被惡魔奪走靈魂的駭客","","악마에게 혼을 빼앗긴 해커","Teufelsopfer-Hacker"
4287,"","Devil Worshipper Hacker","受惡魔吸引的駭客","","악마에게 홀린 해커","Teufelsanbeter-Hacker"
4288,"","Weird Nerd Boy","有點噁心的御宅族青年","","징그러운 오타쿠 청년","Komischer junger Nerd"
4289,"","Prim & Proper Four-Eyes","戴眼鏡的清秀姊姊","","안경을 쓴 청초한 누님","Geschniegeltes Vierauge"
4290,"","Inept Businessman","看似無能的上班族","","글러먹은 듯한 샐러리맨","Unfähiger Geschäftsmann"
4291,"","Hopeless Businessman","相當無能的上班族","","상당히 글러먹은 샐러리맨","Lausiger Geschäftsmann"
4292,"","Gainfully Employed Buyer","長袖善舞的買家","","처세에 능한 바이어","Angestellter Käufer"
4293,"","Wicked Maiden Hacker","惡魔般的少女駭客","","악마적으로 소녀스러운 해커","Fieser femininer Hacker"
4294,"","Jimiken on TV","電視上的吉米肯","","TV에 등장한 지미켄","Jimiken im Fernsehen"
4295,"","Wicked Underling Hacker","惡魔般的低階駭客","","악마적으로 말단 해커","Fieser Hackerlakai"
4296,"","Capricious Youth","依賴他人的青年","","무책임한 청년","Junger Geschäftsmann"
4297,"","Disguised Arata","偽裝後的新","","변장한 아라타","Verkleideter Arata"
4298,"","Disguised [p]","偽裝後的[p]","","변장한 [p]","[p] in Verkleidung"
4299,"","Kamishiro Guide","負責引路的神代職員","","안내원 카미시로 사원","Kamishiro-Tourführer"
4300,"","Know-It-All Dude","見多識廣的大叔","","물정에 밝은 아저씨","Besserwisser"
4301,"","Easily Lost Nerd Boy","優柔寡斷的御宅族青年","","결정하지 못하는 오타쿠 청년","Verirrter junger Nerd"
4302,"","Fancy Female Student","時髦的女學生","","세련된 여학생","Elegante Schülerin"
4303,"","Cynical Female Student","乖僻的女學生","","삐뚤어진 여학생","Zynische Schülerin"
4304,"","Burly Police Officer","威風凜凜的警察","","믿음직스러운 경찰관","Stämmiger Polizist"
4305,"","Cowardly Woman","膽小的姊姊","","겁많은 누님","Feige Frau"
4306,"","Chatty Female Student","長舌的女學生","","수다스러운 여학생","Gesprächige Schülerin"
4307,"","Guy on Break","休息中的大哥","","휴식 중인 형님","Typ in der Pause"
4308,"","Hacker Male Student","駭客男學生","","해커 남학생","Hackerschüler"
4309,"","Mirei-Obsessed Student","嚮往米蕾的男學生","","미레이를 동경하는 남학생","Mirei-besessener Schüler"
4310,"","Worrywart Female Student","煩惱多多的女學生","","고민 많은 여학생","Pessimistische Schülerin"
4311,"","Shopping Male Student","正在購物的男學生","","쇼핑 중인 남학생","Einkaufender Schüler"
4312,"","Well-Informed Student","熟知情報的男學生","","정보통 남학생","Gut informierter Schüler"
4313,"","Card Shop Guy","卡牌店的男子","","카드숍 남자","Typ aus dem Kartenladen"
4314,"","Card-Loving Boy Student","熱愛卡牌的男學生","","카드를 몹시 좋아하는 남학생","Kartenfan-Schüler"
4315,"","Card-Loving Girl Student","熱愛卡牌的女高中生","","카드를 몹시 좋아하는 여학생","Kartenfan-Schülerin"
4316,"","Card Shop Guy","卡牌店的男子","","카드숍 남자","Typ aus dem Kartenladen"
4317,"","Music Lover Girl","愛好音樂的女孩","","음악을 좋아하는 여자아이","Junge Musikliebhaberin"
4318,"","Card-Loving Dude","熱愛卡牌的大叔","","카드를 몹시 좋아하는 아저씨","Kartenfan"
4319,"","Beauty Figure Nerd","喜愛美少女模型的御宅族","","미소녀 피규어 오타쿠","Figurennerd"
4320,"","Manga Lover Male Student","喜愛漫畫的男學生","","만화를 좋아하는 남학생","Mangafan-Schüler"
4321,"","Sorrowful Female Student","愁眉不展的女學生","","슬퍼보이는 여학생","Besorgte Schülerin"
4322,"","Hacker-Hating Student","討厭駭客的女學生","","해커를 싫어하는 여학생","Hacker hassende Schülerin"
4323,"","Informed Nerd Boy","熟知內幕的御宅族青年","","정보통 오타쿠 청년","Informierter junger Nerd"
4324,"","Gluttonous Nerd Boy","嘴饞的御宅族青年","","걸신들린 오타쿠 청년","Hungriger junger Nerd"
4325,"","Covetous Woman","充滿欲望的姊姊","","욕심 많은 누님","Lüsterne Frau"
4326,"","Longing Girl","焦急等待的女性","","애타게 기다리는 여성","Sehnsüchtiges Mädchen"
4327,"","Calm Girl","冷靜的女性","","냉정한 여성","Stilles Mädchen"
4328,"","Careless Male Student","散漫的男學生","","무책임한 남학생","Leichtsinniger Schüler"
4329,"","Perceptive Male Student","懂得品味的男學生","","통찰력 있는 남학생","Scharfsinniger Schüler"
4330,"","Coffee Lover Lady","喜愛咖啡的姊姊","","커피를 좋아하는 누님","Kaffeeliebhaberin"
4331,"","Pure Male Student","純潔的男學生","","순진한 남학생","Unschuldiger Schüler"
4332,"","Medal Nerd Boy","喜愛獎牌的御宅族青年","","메달 오타쿠 청년","Medaillennerd"
4333,"","Medal Collector","獎牌收藏家","","메달 콜렉터","Medaillensammler"
4334,"","Jimmy Male Student","Jimmy風格的男學生","","수수한 남학생","Jimiken-Fan"
4335,"","Structure Nerd Boy","喜愛研究結構的御宅族青年","","구조 오타쿠 청년","Junger Architekturfan"
4336,"","Innocent Youth","單純的年輕人","","천진한 젊은이","Unschuldiger Teenager"
4337,"","Hot-Blooded Gamer","熱血遊戲玩家","","열혈 게이머","Temperamentvoller Gamer"
4338,"","K-Cafe Owner","K-Cafe店長","","K-카페 주인장","K-Café-Besitzer"
4339,"","Waitress","女服務生姊姊","","웨이트리스 누님","Kellnerin"
4340,"","Part-Timer Sacchan","工讀生小莎","","알바생 삿짱","Aushilfe Sacchan"
4341,"","Young Businessman","年輕的上班族","","젊은 샐러리맨","Junger Geschäftsmann"
4342,"","Tired Businessman","疲累的上班族","","지친 샐러리맨","Müder Geschäftsmann"
4343,"","Experienced Businessman","博學多聞的上班族","","박식한 샐러리맨","Erfahrener Geschäftsmann"
4344,"","Bumpkin Boy","鄉村系男子","","시골출신 남자","Landei"
4345,"","Bumpkin Girl","鄉村系女子","","시골출신 여자","Landei"
4346,"","Maneater Office Lady","肉食系時髦OL","","육식형 멋쟁이 OL","Attraktive Bürodame"
4347,"","Brawny Police Officer","強壯的警察","","억센 경찰관","Bulliger Polizist"
4348,"","Distrustful Woman","疑心病重的姊姊","","의심 많은 누님","Misstrauische Frau"
4349,"","Gossipy Businessman","喜愛八卦的上班族","","소문을 좋아하는 샐러리맨","Redseliger Geschäftsmann"
4350,"","Witty Boy","淡然的少年","","무미건조한 소년","Cleverer Junge"
4351,"","Uneasy Defense Trooper","不安的防衛隊員","","불안해보이는 방위대원","Ruheloser Schutzpolizist"
4352,"","Resigned Businessman","死心的上班族","","포기한 샐러리맨","Mutloser Geschäftsmann"
4353,"","Cool Businessman","冷靜的上班族","","냉정한 샐러리맨","Cooler Geschäftsmann"
4354,"","Trendy Woman","趕流行的姊姊","","유행을 쫓아다니는 누님","Modische Frau"
4355,"","Cowardly Businessman","膽小的上班族","","심약한 샐러리맨","Feiger Geschäftsmann"
4356,"","Gloomy Police Officer","懶洋洋的警察","","기력 없는 경찰관","Betrübter Polizist"
4357,"","Shocked Businessman","驚慌的上班族","","깜짝 샐러리맨","Schockierter Unternehmer"
4358,"","Speaker Female Student","健談的女學生","","스피커 여학생","Schülersprecherin"
4359,"","Curious Youth","好奇心旺盛的年輕人","","호기심 왕성한 젊은이","Neugieriger Teenager"
4360,"","Prudent Male Student","思慮縝密的男學生","","신중한 남학생","Vernünftiger Schüler"
4361,"","Reliable Defense Trooper","可靠的防衛隊員","","든든한 방위대원","Bewährter Schutzpolizist"
4362,"","Fearless Female Student","天不怕地不怕的女學生","","겁없는 여학생","Furchtlose Schülerin"
4363,"","Sad Old Man","傷心的老爺爺","","슬픈 할아버지","Trauriger alter Mann"
4364,"","Timid Police Officer","軟弱的警察","","심약한 경찰관","Schüchterner Polizist"
4365,"","Overworked Businessman","公司奴隸系的上班族","","사축계 샐러리맨","Erledigter Geschäftsmann"
4366,"","Screaming Businessman","咆哮的上班族","","외치는 샐러리맨","Rufender Geschäftsmann"
4367,"","Headstrong Woman","堅強的姊姊","","기가 센 누님","Eigensinnige Frau"
4368,"","Gallant Girl","勇敢的女孩","","용감한 여자아이","Furchtloses Mädchen"
4369,"","Cowardly Boy","膽小的男孩","","소심한 남자아이","Feiger Junge"
4370,"","Kindly Old Man","溫柔的老爺爺","","친절한 할아버지","Freundlicher alter Mann"
4371,"","Panicked Male Student","恐慌的男學生","","패닉에 빠진 남학생","Panischer Schüler"
4372,"","Touristy Nerd Boy","上京系的御宅族青年","","상경한 오타쿠 청년","Junger Nerdtourist"
4373,"","Anime Nerd Boy","喜愛動畫的御宅族少年","","애니메이션 오타쿠 소년","Junger Anime-Nerd"
4374,"","Passionate Maid","熱血女僕","","뜨거운 메이드","Engagierte Maid"
4375,"","Kitty Maid","貓咪女僕","","야옹이 메이드","Kätzchen-Maid"
4376,"","Game-Loving Girl","熱愛遊戲的女子","","게임을 매우 좋아하는 여자","Gamer-Mädchen"
4377,"","Mercurial Boy","遷怒於人的男子","","화풀이하는 남자","Lebhafter Junge"
4378,"","Compassionate Dude","玻璃心的大叔","","친절한 아저씨","Mitfühlender Typ"
4379,"","Strict Police Officer","嚴厲的警察","","엄격한 경찰관","Strenger Polizist"
4380,"","Careless Nerd Boy","散漫的御宅族青年","","허술한 오타쿠 청년","Leichtsinniger Nerd"
4381,"","Cool Defense Trooper","冷靜的防衛隊員","","냉정한 방위대원","Cooler Schutzpolizist"
4382,"","Musing Defense Trooper","陷入沉思的防衛隊員","","생각에 잠긴 방위대원","Kluger Schutzpolizist"
4383,"","Dutiful Defense Trooper","充滿使命感的防衛隊員","","사명감 넘치는 방위대원","Treuer Schutzpolizist"
4384,"","Dimwit Defense Trooper","發呆的防衛隊員","","멍한 방위대원","Langsamer Schutzpolizist"
4385,"","Peace-Loving Nerd Boy","愛好和平的御宅族男子","","평화를 사랑하는 오타쿠 남자","Friedliebender Nerd"
4386,"","Delusional Nerd Boy","具備高度妄想力的御宅族青年","","망상력 높은 오타쿠 청년","Wahnhafter Nerd"
4387,"","Fantasizing Nerd Boy","逃避現實的御宅族少年","","현실도피형 오타쿠 소년","Fantasierender Nerd"
4388,"","Dreamer Nerd Boy","夢想家御宅族青年","","몽상가 오타쿠 청년","Träumerischer Nerd"
4389,"","Flirty Guy","四處搭訕的男子","","작업거는 남자","Charmanter Typ"
4390,"","Shopaholic Housewife","熱愛購物的主婦","","쇼핑을 좋아하는 주부","Kaufsüchtige Hausfrau"
4391,"","Precocious Girl","老成的女孩","","깜찍한 여자아이","Frühreifes Mädchen"
4392,"","Gossipy Male Student","喜愛八卦的男學生","","소문을 좋아하는 남학생","Schwatzender Schüler"
4393,"","Timid Female Student","膽小的女學生","","무서워하는 여학생","Ängstliche Schülerin"
4394,"","Foreign Writing Girl","外文系女子","","서양계 여자","Fremdsprachiges Mädchen"
4395,"","Greedy Girl","物欲系女子","","물욕 많은 여자","Gieriges Mädchen"
4396,"","Guiding Police Officer","負責引路的警察","","유도 담당 경찰관","Wegweisender Polizist"
4397,"","World-Travelled Tamer","勞碌命的馴獸師","","고생하는 테이머","Weitgereister Zähmer"
4398,"","Trembling Tamer","發抖的馴獸師","","떠는 테이머","Zitternder Zähmer"
4399,"","Dashing Tamer","帥氣的馴獸師","","늠름한 테이머","Schneidiger Zähmer"
4400,"","Chatterbox Tamer","長舌的馴獸師","","수다를 좋아하는 테이머","Redseliger Zähmer"
4401,"","Lookout Defense Trooper","警戒中的防衛隊員","","경계하는 방위대원","Wachsamer Schutzpolizist"
4402,"","Tired Dude","疲憊的大叔","","지친 아저씨","Müder Kerl"
4403,"","Admirable Man","仰望天空的男子","","올려다보는 남자","Bewundernswerter Mann"
4404,"","Shibuya Girl","涉谷系女子","","시부야계 여자","Shibuya-Mädchen"
4405,"","Dishonest Male Student","不純真的男學生","","불순한 남학생","Unehrlicher Schüler"
4406,"","Masao Tanaka","田中正雄","","타나카 마사오","Masao Tanaka"
4407,"","Gloomy Defense Trooper","懶洋洋的防衛隊員","","기력 없는 방위대원","Betrübter Schutzpolizist"
4408,"","Jimiken-Loving Girl","熱愛吉米肯的女子","","지미켄을 좋아하는 여자","Jimiken-Fangirl"
4409,"","Music-Loving Boy","愛好音樂的青年","","음악을 사랑하는 청년","Musikbegeisterter Junge"
4410,"","Busy Nurse","忙碌的護理師","","바쁜 간호사","Eifrige Krankenschwester"
4411,"","Sickly Lady","體弱多病的姊姊","","병약한 누님","Kränkliche Dame"
4412,"","Sick Businessman","快要感冒的上班族","","감기 기운이 있는 샐러리맨","Kranker Geschäftsmann"
4413,"","Impatient Old Man","急躁的老爺爺","","성급한 할아버지","Ungeduldiger alter Mann"
4414,"","Gentle Nurse","親切的護理師","","친절한 간호사","Nette Krankenschwester"
4415,"","Visiting Woman","來探病的姊姊","","병문안 온 누님","Besucherin"
4416,"","Kind Woman","溫柔的姊姊","","상냥한 누님","Freundliche Frau"
4417,"","Ill Businessman","感冒的上班族","","감기 걸린 샐러리맨","Kranker Geschäftsmann"
4418,"","Unfortunate Guy","倒楣的大哥","","불운한 형님","Pechvogel"
4419,"","Wary Nurse","警戒心強的護理師","","경계심 강한 간호사","Wachsame Schwester"
4420,"","Optimistic Girl","漫不經心的女孩","","무사태평한 여자아이","Optimistisches Mädchen"
4421,"","Tough Nurse","一板一眼的護理師","","딱딱한 간호사","Abgehärtete Schwester"
4422,"","Overloaded Nurse","忙得不可開交的護理師","","힘겨운 간호사","Überlastete Schwester"
4423,"","Granddaddy's Boy","隔代教養的青年","","할아버지를 따르는 청년","Opas Liebling"
4424,"","Cheerful Boy","開朗的男孩","","쾌활한 남자","Fröhlicher Junge"
4425,"","Anxious Girl","愛操心的女孩","","걱정 많은 여자아이","Besorgtes Mädchen"
4426,"","Dependable Father","可靠的爸爸","","믿음직한 아버지","Zuverlässiger Vater"
4427,"","Serious Security Guard","認真的警衛","","성실한 경비원","Ernster Wachmann"
4428,"","Ruthless Security Guard","冷酷的警衛","","무자비한 경비원","Rabiater Wachmann"
4429,"","Asakusa-Loving Old Man","熱愛淺草的老爺爺","","아사쿠사를 좋아하는 할아버지","Alter Asakusa-Bewohner"
4430,"","Stood-Up Woman","空等的姊姊","","바람맞은 누님","Sitzengelassene Frau"
4431,"","Carefree Old Man","從容的老爺爺","","태평한 할아버지","Sorgloser alter Mann"
4432,"","Informant Dude","熟知情報的大叔","","정보통 아저씨","Informant"
4433,"","Nervous Police Officer","畏畏縮縮的警察","","겁먹은 경찰관","Nervöser Polizist"
4434,"","Hearty Old Man","拼命三郎老爺爺","","믿음직한 할아버지","Herzlicher alter Mann"
4435,"","Anxious Woman","愛操心的姊姊","","걱정 많은 누님","Besorgte Frau"
4436,"","Brawny Defense Trooper","強壯的防衛隊員","","억센 방위대원","Bulliger Schutzpolizist"
4437,"","Confused Dude","陷入混亂的大叔","","혼란에 빠진 아저씨","Verwirrter Kerl"
4438,"","Accursed Old Man","心理作祟的老爺爺","","저주받은 할아버지","Verfluchter alter Mann"
4439,"","Baffled Male Student","陷入困惑的男學生","","곤혹스러운 남학생","Verwirrter Schüler"
4440,"","Panicked Female Student","恐慌的女學生","","패닉에 빠진 여학생","Panische Schülerin"
4441,"","Distracted Mother","精神錯亂的媽媽","","착란을 일으킨 어머니","Abgelenkte Mutter"
4442,"","Composed Old Man","老神在在的老爺爺","","여유로운 할아버지","Gelassener alter Mann"
4443,"","Restless Police Officer","毛毛躁躁的警察","","침착함을 잃은 경찰관","Ruheloser Polizist"
4444,"","Know-It-All Male Student","見多識廣的男學生","","박식한 남학생","Neunmalkluger Schüler"
4445,"","Naive Female Student","不諳世事的女學生","","철부지 여학생","Naive Schülerin"
4446,"","Super-Serious Dude","一本正經的大叔","","고지식한 아저씨","Todernster Kerl"
4447,"","Flustered Old Man","手忙腳亂的老爺爺","","쩔쩔매는 할아버지","Aufgeregter alter Mann"
4448,"","Vigilant Man","警戒中的男子","","경계하고 있는 남자","Wachsamer Mann"
4449,"","Brave Defense Trooper","雄赳赳的防衛隊員","","용감한 방위대원","Mutiger Schutzpolizist"
4450,"","Vigilant Businessman","警戒中的上班族","","경계하고 있는 샐러리맨","Wachsamer Geschäftsmann"
