type,variation,unk3,unk4,unk5,baseHP,baseATK,baseDEF,baseINT,baseSPD,levelHP,levelATK,levelDEF,levelINT,levelSPD,battleAI,poisonResist,panicResist,paraResist,sleepResist,stunResist,dotResist,bugResist,deathResist,ATKResist,DEFResist,INTResist,SPDResist,padding1,padding2,padding3,EXP,EXPx2,YEN,YENx2,itemId1,itemChance1,itemId2,itemChance2,scanRate,unk32,unk33
97,2,8,1,0,150000,15000,13000,10000,18000,1500,100,100,0,0,972,0,0,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,4,10,40,4,15,30,1332,10,20,208,0 6
97,3,8,1,0,25000,5500,2700,4000,4500,2700,100,100,100,130,973,0,0,0,0,0,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,20,209,0 7
97,4,8,1,0,71000,7500,5700,4000,9500,1800,200,200,200,260,974,10,10,10,10,10,100,0,100,0,0,0,0,-1,-1,-1,350,5,300,4,15,30,1332,10,20,208,0 6
101,1,8,1,0,17800,5900,7000,10000,6100,302,120,80,100,130,1011,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,345,5,12,3,10,206,1
101,2,8,1,0,250000,10000,15000,25000,20000,0,0,0,0,0,1012,100,100,50,100,0,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,206,1
101,3,8,1,0,175000,7900,7000,23000,17500,1100,100,100,100,110,1013,100,100,50,100,0,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,206,1
101,4,8,1,0,95000,5900,7000,18000,10100,3300,240,300,390,270,1014,0,50,0,50,0,50,0,100,0,0,0,0,-1,-1,-1,900,5,160,38,345,5,12,3,10,206,1
107,1,8,1,0,13700,6000,5000,9500,8500,220,130,80,90,130,1071,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,76,10,348,5,10,208,0
107,2,8,1,0,120000,8000,9000,11000,15000,224,117,72,81,117,1072,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,76,10,348,5,10,208,0
107,3,8,1,0,85000,9000,5000,29500,16400,1100,100,100,100,110,1073,50,80,100,100,25,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
107,4,8,1,0,85000,6000,5000,10100,8500,820,85,85,130,150,1074,0,50,0,50,0,100,0,100,0,0,0,0,-1,-1,-1,1200,1,5000,0,76,10,348,5,0,208,0
111,1,8,1,0,10500,5200,5200,1200,3500,270,80,130,120,80,1111,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,40,4,18,30,311,10,20,208,0
112,1,8,1,0,9900,6500,3500,1700,4300,270,90,130,90,80,1121,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,40,4,70,20,1288,10,20,216,2
112,2,8,1,0,44000,6500,3500,1700,4800,1200,130,90,80,120,1122,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,216,2
113,1,8,1,0,15000,2000,3500,8000,4400,275,120,80,100,130,1131,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,3000,8,-1,0,395,50,15,208,0 6
113,2,8,1,0,135000,10000,10000,15500,12000,242,102,68,85,110,1132,50,100,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,4,16,3000,8,-1,0,395,50,15,208,0 6
114,1,8,1,0,10300,6700,3000,1400,4300,270,90,130,90,80,1141,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,40,4,55,10,1344,10,20,212,6
114,2,8,1,0,46000,6700,3000,1400,4300,1200,130,90,80,120,1142,0,0,50,0,0,50,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,212,6
126,1,8,1,0,230000,105000,5000,12000,35000,200,800,100,150,200,1261,100,100,100,100,100,100,0,100,100,50,75,75,-1,-1,-1,9200,0,11000,0,-1,0,1261,100,0,206,0
126,2,8,1,0,230000,38000,15500,14500,12400,1100,100,100,100,110,1264,100,100,100,100,50,100,0,100,75,75,75,75,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,206,0
132,1,8,1,0,22000,4700,6500,9500,5800,302,120,80,100,130,1321,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,10,5,385,5,10,218,0
132,2,8,1,0,88000,4700,7200,9500,7800,1100,100,110,120,150,1322,0,50,0,50,0,100,0,100,0,0,0,0,-1,-1,-1,1200,1,5000,0,10,5,385,5,0,218,0
132,3,8,1,0,80000,4700,6500,9500,5800,1100,120,80,100,130,1323,0,50,0,100,0,0,0,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,218,0
132,4,8,1,0,240000,4700,10500,19000,17400,1000,80,80,130,150,1324,0,100,0,100,0,100,0,100,0,0,0,0,-1,-1,-1,10,60,240,56,10,5,385,5,10,218,0
134,1,8,1,0,23300,11500,8000,4800,6700,330,80,130,120,80,1341,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,3,10,314,5,10,210,1
134,2,8,1,0,230000,65000,20000,18800,28000,0,0,0,0,0,1342,100,100,100,100,100,100,100,100,100,100,100,100,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,1
134,3,8,1,0,85000,11500,8000,4800,6700,3300,130,120,80,100,1343,0,0,50,50,0,0,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,1
135,1,8,1,0,21000,10500,8000,8000,11500,270,110,100,100,100,1351,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,320,32,11,2,330,3,5,210,0
135,2,8,1,0,165000,59900,17600,13500,36000,0,0,0,0,0,1352,50,50,50,100,50,100,0,100,100,100,100,100,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
135,3,8,1,0,70000,10500,8000,8000,11500,900,100,100,100,130,1353,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
135,4,8,1,0,95000,12000,11000,11000,12500,1000,100,90,100,130,1354,0,0,0,100,0,100,0,100,0,0,0,0,-1,-1,-1,4,36,320,32,-1,0,1432,100,0,212,0
140,1,8,1,0,23300,11500,4500,4000,9500,330,90,130,90,80,1401,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,51,10,353,5,10,212,0
140,2,8,1,0,85000,13500,4500,4000,11500,1200,130,90,80,120,1402,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,212,0
143,1,8,1,0,9900,6100,5000,1700,3600,270,80,130,120,80,1431,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,40,4,71,20,1006,10,20,201,3
143,2,8,1,0,42000,6100,2500,1700,3600,1200,130,120,80,100,1432,0,0,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,201,3
148,1,10,1,0,13700,3000,5000,12500,8500,220,130,80,90,130,1481,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,9,5,347,5,10,213,3
148,2,10,1,0,50000,3000,5000,20000,13500,800,80,90,130,120,1482,0,0,0,0,0,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,213,3
148,3,10,1,0,80000,3000,8000,16500,13500,2400,240,270,390,360,1483,20,0,20,50,0,100,0,100,0,0,0,0,-1,-1,-1,900,5,160,48,9,5,347,5,10,213,3
150,1,8,1,0,290000,40000,8500,10000,32000,340,95,110,85,110,1501,100,100,100,100,100,100,0,100,50,50,50,50,-1,-1,-1,25000,0,34000,0,-1,0,1096,100,0,206,0
151,1,8,1,0,10100,4500,3200,3000,3800,247,110,100,100,100,1511,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,40,4,26,30,1102,10,20,201,3
151,2,8,1,0,170000,50000,10000,35000,30000,0,0,0,0,0,1512,100,100,50,100,50,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,201,3
151,3,8,1,0,45000,4500,3200,3000,3800,1100,100,100,100,110,1513,0,50,0,0,50,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,201,3
151,4,8,1,0,46000,5000,4000,5000,7500,1100,100,100,100,110,1514,0,50,0,0,50,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,201,3
151,5,8,1,0,70000,10000,8500,8500,11500,1100,100,100,100,110,1515,0,50,0,0,50,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,201,3
151,6,8,1,0,30300,13500,9600,9000,11400,741,330,300,300,300,1516,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,5000,0,10000,0,342,10,25,10,20,201,3
175,1,8,1,0,115000,20000,13000,8500,9500,750,105,100,90,100,1751,50,50,0,100,0,100,0,100,0,0,0,0,-1,-1,-1,2600,0,3200,0,-1,0,1355,100,0,203,0
175,2,8,1,0,255000,57500,18000,14500,17000,0,0,0,0,0,1752,50,50,50,50,50,50,50,100,50,0,0,50,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,203,0
177,1,8,1,0,17800,9000,5000,7500,7000,275,100,120,90,120,1771,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,21,10,1362,3,10,208,13
177,2,8,1,0,268800,8100,4000,6300,8700,560,90,108,81,108,1772,100,100,50,100,50,100,0,100,0,0,0,0,-1,-1,-1,4,24,500,0,-1,0,90,100,10,208,13
177,3,8,1,0,50000,5000,8000,8000,6500,280,90,108,81,108,1773,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,21,10,1362,3,10,208,13
182,1,8,1,0,95000,15000,12000,10500,11000,700,90,98,90,110,1821,50,50,0,100,0,100,0,100,0,0,0,0,-1,-1,-1,2500,0,3200,0,-1,0,1433,100,0,210,0
215,1,1,1,0,33000,12500,8000,8000,10000,330,110,100,100,100,2151,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,320,32,-1,0,-1,0,5,210,0
215,2,1,1,0,250000,40500,13800,13800,15500,1100,100,100,100,110,2152,100,100,25,50,25,100,0,100,20,20,20,20,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
301,1,8,1,0,23300,9500,9000,3000,7000,330,80,130,120,80,3011,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,105,10,1427,3,10,210,0
301,2,8,1,0,50000,25000,11000,5000,25000,336,72,117,108,72,3012,0,0,0,0,0,0,0,100,100,100,100,0,-1,-1,-1,4,24,160,16,105,10,1427,3,10,210,0
301,3,8,1,0,127500,28500,9000,9000,21000,1200,390,360,240,300,3013,100,100,100,100,100,100,0,100,0,0,0,0,-1,-1,-1,10000,0,2500,0,-1,0,11,100,10,210,0
302,1,8,1,0,26100,10500,9000,4100,6400,330,80,130,120,80,3021,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,3,10,319,5,10,203,0
302,2,8,1,0,95000,10500,9000,4100,6400,3300,130,120,80,100,3022,0,0,0,50,0,0,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,10,203,0
302,3,8,1,0,95000,13500,9000,4100,8400,2400,260,240,160,200,3023,30,20,0,50,30,30,0,100,10,10,10,10,-1,-1,-1,800,5,750,16,3,10,319,5,10,203,0
303,1,8,1,0,5800,3300,4700,4000,3400,225,100,110,130,110,3031,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,40,4,16,30,363,10,20,201,3
303,2,8,1,0,8000,6000,8000,5000,4500,160,80,88,104,88,3032,50,0,0,75,0,0,0,100,0,0,0,0,-1,-1,-1,4,10,40,4,16,30,363,10,20,201,3
303,3,8,1,0,39000,9900,13100,12000,10200,1000,330,390,330,240,3033,100,100,100,100,100,100,0,100,0,0,0,0,-1,-1,-1,5000,0,2500,0,-1,0,6,100,20,201,3
304,1,8,1,3,10000,5500,6500,6300,4200,250,100,110,130,110,3041,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,31,30,1101,5,15,216,0 10
305,1,8,1,3,22000,5000,10000,6500,5300,357,110,90,130,90,3051,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,119,10,364,5,10,216,0 10
305,2,8,1,3,150000,13000,18000,13000,19000,364,99,81,117,81,3052,0,0,0,0,0,0,0,100,100,100,100,0,-1,-1,-1,4,24,160,16,119,10,364,5,10,216,0 10
306,1,8,1,0,31500,7000,10500,8000,8500,390,110,90,130,90,3061,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,320,32,112,10,1380,5,5,216,0 10
306,2,8,1,0,221000,7000,13500,25500,18400,1100,100,100,100,110,3062,30,30,0,50,30,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,216,0 10
307,1,8,1,0,6700,3600,3000,3600,3800,247,110,100,100,100,3071,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,40,4,1,50,326,10,20,201,0
307,2,8,1,0,25000,11000,11300,10000,9500,176,88,80,80,80,3072,100,0,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,4,10,40,4,1,50,326,10,20,201,0
307,3,8,1,0,30000,3600,3000,3600,3800,1100,110,100,100,110,3073,0,0,0,0,0,100,0,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,201,0
308,1,8,1,0,12500,4500,3500,6000,6500,225,110,100,100,100,3081,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,5,10,1299,5,15,208,10
308,2,8,1,0,50000,4500,3500,6000,6500,900,100,100,100,130,3082,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,10
308,3,8,1,0,80000,4500,3500,16000,14300,900,100,100,100,130,3083,50,50,100,100,0,50,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,10
309,1,8,1,0,16500,7500,6000,8000,8000,247,110,100,100,100,3091,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,23,10,348,5,10,210,0
309,2,8,1,0,60000,7500,6000,8000,8000,900,100,100,100,130,3092,0,50,50,0,0,100,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
309,3,8,1,0,100000,10000,6000,11500,10000,900,100,100,100,130,3093,0,50,50,0,0,100,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,0
309,4,8,1,0,300000,30000,18000,34500,31600,1100,150,150,150,130,3094,100,100,100,100,0,100,80,100,100,100,100,100,-1,-1,-1,5000,24,8000,0,-1,0,1108,100,0,210,0
310,1,8,1,0,30000,4500,5500,13000,10000,240,130,80,90,130,3101,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,320,32,24,5,347,5,5,208,6
310,2,8,1,0,144500,4500,5500,13000,20000,240,130,80,90,130,3102,100,100,100,100,100,100,0,100,50,50,50,50,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,6
310,3,8,1,0,210000,4500,5500,13000,20000,360,130,80,90,130,3103,100,100,100,100,0,100,0,100,0,0,0,0,-1,-1,-1,7200,0,10500,0,-1,0,1387,100,0,208,6
310,4,8,1,0,185000,3000,13000,25500,31000,0,0,0,0,0,3104,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,6
310,5,8,1,0,66000,4500,5500,9500,8000,800,80,90,130,120,3105,0,0,0,0,0,100,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,6
310,6,8,1,0,110000,4500,5500,13500,10000,800,100,100,130,120,3106,0,0,0,0,0,100,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,6
311,1,8,1,0,16500,5500,7000,8000,8000,302,110,100,100,100,3111,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,123,10,1061,3,10,208,0
311,2,8,1,0,105000,5500,10000,10500,13000,1100,100,100,100,110,3112,0,0,0,0,0,100,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,10,208,0
311,3,8,1,0,215000,5500,9800,18000,15900,1100,100,100,100,110,3113,30,100,100,50,100,100,0,100,0,50,50,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
312,1,8,1,0,30000,9000,12500,4500,8500,390,110,90,130,90,3121,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,320,32,127,10,342,5,5,210,3
312,2,8,1,0,95000,15000,11500,10000,18000,100,100,50,0,100,3122,50,0,50,100,0,100,0,100,0,0,0,0,-1,-1,-1,4,36,320,32,127,10,342,5,5,210,3
312,3,8,1,0,200000,30000,30000,10000,15000,0,0,0,0,0,3123,0,100,0,100,100,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,210,3
313,1,8,1,0,20000,4500,7000,2500,4000,325,110,90,130,90,3131,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,15,30,380,10,15,216,2
314,1,8,1,0,18700,6000,5300,3800,4400,325,90,110,110,100,3141,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,110,10,1377,5,15,208,0
314,2,8,1,0,30000,11000,13000,5000,8000,286,76,93,93,85,3142,100,100,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,4,16,80,8,110,10,1377,5,15,208,0
314,3,8,1,0,75000,6000,5300,3800,4400,1300,110,110,100,90,3143,0,0,100,0,0,0,0,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
314,4,8,1,0,56100,18000,15900,11400,13200,975,270,330,330,300,3144,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,8000,0,13000,0,347,10,399,5,15,208,0
315,1,8,1,0,205300,15800,11500,21800,19900,374,114,76,95,123,3151,100,100,100,100,100,100,100,100,0,0,0,0,-1,-1,-1,5100,0,8500,0,-1,0,1224,100,5,208,0
315,2,8,1,0,155000,5500,9500,31500,14500,1100,100,100,100,110,3152,100,100,50,50,100,100,0,100,20,20,80,50,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,0
315,3,8,1,0,115000,5500,11500,21500,12100,3300,240,300,390,270,3153,50,50,50,50,50,50,50,50,0,0,0,0,-1,-1,-1,900,5,320,32,-1,0,1224,100,0,208,0
317,1,8,1,0,3500,2400,3200,2300,2200,175,100,110,130,110,3171,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,5,10,1,1,30,1395,15,30,215,0
320,1,8,1,0,2600,1500,1500,3200,2800,140,130,80,90,130,3201,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,5,10,1,1,30,1396,15,30,215,0
320,2,8,1,0,80000,1500,3000,3000,3000,320,130,80,90,130,3202,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,5,10,1,1,30,1396,15,30,215,0
321,1,8,1,0,6000,3000,2600,2600,2900,220,110,100,100,100,3211,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,6,20,2,29,30,1499,15,25,208,0
321,2,8,1,0,60000,16000,16000,20000,16000,110,82,75,75,75,3212,50,100,50,100,50,100,0,100,0,0,0,50,-1,-1,-1,4,6,20,2,29,30,1499,15,25,208,0
322,1,8,1,0,7200,4600,3500,1300,2700,240,80,130,120,80,3221,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,6,20,2,1,30,1172,15,25,218,0
325,1,8,1,0,4000,2700,2500,2500,4000,180,110,100,100,100,3251,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,6,20,2,29,30,1279,15,25,218,3
325,2,8,1,0,250000,45000,5000,5000,45000,0,0,0,0,0,3252,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,218,3
326,1,8,1,0,16200,8500,6000,2500,5500,300,80,130,120,80,3261,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,32,30,313,5,15,210,0
326,2,8,1,0,65000,8500,6000,2500,5500,1200,130,120,80,100,3262,0,50,0,0,50,0,0,0,0,0,0,0,-1,-1,-1,4,0,0,0,-1,0,-1,0,0,210,0
327,1,8,1,0,29900,11000,8500,3000,6100,330,80,130,120,80,3271,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,117,10,1436,3,10,203,0
327,2,8,1,0,110000,13500,9500,5000,9100,1200,130,120,80,100,3272,50,50,0,0,0,50,0,100,0,0,0,0,-1,-1,-1,4,24,160,16,117,10,1436,3,10,203,0
341,1,7,1,0,12500,5500,7500,5000,4000,250,100,110,130,110,3411,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,103,10,1090,5,15,212,3
341,2,7,1,0,50000,5500,7500,5000,4000,3000,110,130,110,80,3412,0,0,0,0,0,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,212,3
342,1,8,1,0,15100,8000,9400,8000,5600,275,100,110,130,110,3421,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,104,10,1026,3,10,212,1
342,2,8,1,0,112000,13400,8100,7200,7200,280,180,99,117,99,3422,0,100,0,100,100,100,0,100,0,0,0,0,-1,-1,-1,4,24,1400,0,-1,0,400,100,10,212,1
342,3,8,1,0,206000,18700,21000,18300,13000,0,0,0,0,0,3423,50,50,50,50,50,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,212,1
342,4,8,1,0,80000,15500,9400,13000,5600,1000,110,130,110,80,3424,0,0,0,0,0,0,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,212,1
343,1,8,1,0,11900,4000,4000,3200,3500,292,90,110,110,100,3431,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,40,4,17,30,1169,10,20,208,3
343,2,8,1,0,53000,4000,4000,3200,3500,1300,110,110,100,90,3432,0,0,0,0,0,100,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,3
344,1,8,1,0,17500,6500,4900,4500,4600,325,90,110,110,100,3441,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,30,30,362,5,15,209,0
344,2,8,1,0,70000,6500,4900,4500,4600,1500,120,110,120,100,3442,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,30,30,362,5,15,209,0
345,1,8,1,0,27500,9700,7500,5500,5800,357,90,110,110,100,3451,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,10,5,304,5,10,209,0
345,2,8,1,0,100000,9700,7500,5500,5800,1300,90,110,110,100,3452,0,0,0,100,50,0,0,50,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,209,0
346,1,8,1,0,34500,10500,9000,8000,8900,390,90,110,110,100,3461,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,36,320,32,54,5,305,3,5,217,1
346,2,8,1,0,230000,14500,18000,13000,11800,900,120,110,120,90,3462,50,50,50,100,50,100,0,100,0,0,0,0,-1,-1,-1,3000,0,6700,0,-1,0,1039,100,0,217,1
347,1,8,1,0,13700,2500,5000,7100,4400,275,120,80,100,130,3471,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,8,10,1184,5,15,218,0
347,2,8,1,0,85000,3500,5500,8100,4400,1100,80,100,130,90,3472,0,0,0,100,0,100,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,218,0
347,3,8,1,0,85000,3500,5000,9100,10800,1100,80,100,130,90,3473,50,50,50,100,50,100,0,100,0,0,0,0,-1,-1,-1,4,16,80,8,8,10,1184,5,0,218,0
348,1,6,1,0,11400,5000,3700,3100,3500,292,90,110,110,100,3481,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,40,4,2,20,1318,10,20,208,8
348,2,6,1,0,101000,5000,3700,12500,13500,1300,110,110,100,90,3482,100,100,100,100,100,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,208,8
349,1,8,1,0,17500,5500,6000,4400,4600,325,90,110,110,100,3491,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,16,80,8,122,10,382,10,15,212,2
349,2,8,1,0,70000,5500,6000,4400,4600,325,130,130,110,100,3492,0,0,0,0,0,50,0,100,0,0,0,0,-1,-1,-1,4,16,80,8,122,10,382,10,15,212,2
349,3,8,1,0,70000,5500,6000,4400,4600,130,110,110,100,90,3493,0,100,0,0,0,100,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,212,2
350,1,1,1,4,2040000,41600,28400,28400,19000,1496,416,380,380,95,3501,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,8000,0,20000,0,-1,0,-1,0,0,217,13
350,2,1,1,4,510000,20800,14200,14200,19000,748,208,190,190,95,3502,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,4,36,20000,0,-1,0,91,100,0,217,13
350,3,1,1,4,1020000,41600,14200,14200,19000,748,416,190,190,95,3503,100,100,100,100,100,100,0,100,100,100,100,100,-1,-1,-1,23500,0,33000,0,-1,0,1058,100,0,217,13
359,1,8,1,0,13700,3500,5000,10000,10000,220,130,80,90,130,3591,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,24,160,16,21,10,1473,3,10,209,0
359,2,8,1,0,30000,3100,11000,13000,7000,224,117,72,81,117,3592,50,100,0,100,0,0,0,100,0,0,0,0,-1,-1,-1,4,24,160,16,21,10,1473,3,10,209,0
359,3,8,1,0,130000,12000,16000,18000,20000,0,0,0,0,0,3593,50,50,50,50,50,100,0,100,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,209,0
359,4,8,1,0,50000,3500,5000,10000,10000,800,80,90,130,120,3594,0,0,50,50,50,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,209,0
359,5,8,1,0,150000,3500,7000,30000,10000,800,80,90,130,120,3595,0,0,50,50,50,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,209,0
359,6,8,1,0,230000,19000,10000,20000,10000,800,80,90,130,120,3596,0,0,50,50,50,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,209,0
360,1,8,1,0,300000,40000,20000,15000,25000,0,0,0,0,0,3601,100,100,100,100,100,100,0,100,0,25,75,50,-1,-1,-1,15400,0,0,0,-1,0,394,100,0,208,3
360,2,8,1,0,300000,25000,35000,10000,30000,0,0,0,0,0,3602,100,100,100,100,100,100,0,100,50,0,25,75,-1,-1,-1,15400,0,0,0,-1,0,377,100,0,208,3
360,3,8,1,0,300000,10000,15000,40000,35000,0,0,0,0,0,3603,100,100,100,100,100,100,0,100,75,50,0,25,-1,-1,-1,15400,0,0,0,-1,0,358,100,0,208,3
360,4,8,1,0,300000,20000,10000,30000,40000,0,0,0,0,0,3604,100,100,100,100,100,100,0,100,25,75,50,0,-1,-1,-1,15400,0,0,0,-1,0,397,100,0,208,3
361,1,8,1,0,3300,2000,2500,5600,3900,180,130,80,90,130,3611,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,10,40,4,7,20,1372,10,20,208,3
