id,nameId?,Unk2_1,Unk2_2,Unk3_1,Unk3_2,Unk4_1,Unk4_2,Unk5,Unk6_1,Unk6_2,Unk7_1,Unk7_2,Unk8_1,Unk8_2,Unk9,Unk10_1,Unk10_2,Unk11_1,Unk11_2,Unk12_1,Unk12_2,Unk13,Unk14_1,Unk14_2,Unk15_1,Unk15_2,Unk16_1,Unk16_2,Unk17,Unk18_1,Unk18_2,Unk19_1,Unk19_2,Unk20_1,Unk20_2,Unk21,Unk22_1,Unk22_2,Unk23_1,Unk23_2,Unk24_1,Unk24_2,Unk25,Unk26_1,Unk26_2,Unk27_1,Unk27_2,Unk28_1,Unk28_2,Unk29,Unk30_1,Unk30_2,Unk31_1,Unk31_2,Unk32_1,Unk32_2,Unk33,Unk34_1,Unk34_2,Unk35_1,Unk35_2,Unk36_1,Unk36_2,Unk37,Unk38_1,Unk38_2,Unk39,Unk40
703,1074,0,0,15,0,0,0,-1,0,0,0,0,0,0,3081,0,0,25,0,0,0,3107,0,0,20,0,0,0,3044,0,0,30,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,10,0
711,1136,0,0,20,0,0,0,-1,0,0,0,0,0,0,3137,0,0,25,0,0,0,3007,0,0,20,0,0,0,3002,0,0,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,20,0
712,1136,0,0,30,0,0,0,-1,0,0,0,0,0,0,3008,0,0,25,0,0,0,3002,0,0,15,0,0,0,3111,0,0,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,15,0
721,1084,0,0,35,0,0,0,-1,0,0,0,0,0,0,3090,0,0,25,0,0,0,3055,0,0,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,25,0
722,1084,0,0,25,0,0,0,-1,0,0,0,0,0,0,3080,0,0,25,0,0,0,3043,0,0,20,0,0,0,3103,0,0,15,0,0,0,3135,0,0,5,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,10,0
723,1084,0,0,25,0,0,0,-1,0,0,0,0,0,0,3080,0,0,25,0,0,0,3043,0,0,20,0,0,0,3093,0,0,15,0,1,0,3135,0,0,5,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,10,0
724,1084,0,0,40,0,0,0,-1,0,0,0,0,0,0,3124,0,0,15,0,0,0,3043,0,0,35,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,10,0
725,1084,0,0,15,0,0,0,-1,0,0,0,0,0,0,3124,0,0,15,0,0,0,3043,0,0,30,0,0,0,3037,0,0,30,0,0,0,3094,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
726,1084,0,0,15,0,0,0,-1,0,0,0,0,0,0,3124,0,0,15,0,0,0,3044,0,0,30,0,0,0,3038,0,0,25,0,0,0,3094,0,0,10,0,0,0,3111,0,0,5,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
731,1137,0,0,20,0,0,0,-1,0,0,0,0,0,0,3111,0,0,25,0,0,0,3025,0,0,25,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,30,0
732,1137,0,0,25,0,0,0,-1,0,0,0,0,0,0,3025,0,0,20,0,0,0,3022,0,0,20,0,0,0,3061,0,0,20,0,0,0,3111,0,0,5,0,0,0,3116,0,0,5,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,5,0
741,1125,0,0,20,0,0,0,-1,0,0,0,0,0,0,3052,0,0,25,0,0,0,3033,0,0,25,0,0,0,3047,0,0,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,15,0
742,1125,0,0,50,0,0,0,-1,0,0,0,0,0,0,3094,0,0,30,0,0,0,3093,0,0,10,0,0,0,3095,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
743,1125,0,0,20,0,0,0,-1,0,0,0,0,0,0,3053,0,0,25,0,0,0,3035,0,0,25,0,0,0,3047,0,0,20,0,0,0,3094,0,0,5,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,5,0
771,1085,0,0,25,0,0,0,-1,0,0,0,0,0,0,3111,0,0,20,0,0,0,3055,0,0,10,0,0,0,3060,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,35,0
772,1085,0,0,35,0,0,0,-1,0,0,0,0,0,0,3111,0,0,15,0,0,0,3055,0,0,15,0,0,0,3061,0,0,35,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
773,1085,0,0,0,0,0,0,-1,0,0,0,0,0,0,3113,0,0,20,0,0,0,3056,0,0,20,0,0,0,3062,0,0,20,0,0,0,3133,0,0,20,0,0,0,3094,0,0,20,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
781,1052,0,0,25,0,0,0,-1,0,0,0,0,0,0,3001,0,0,25,0,0,0,3037,0,0,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,35,0
782,1052,0,0,15,0,0,0,-1,0,0,0,0,0,0,3000,0,0,25,0,0,0,3036,0,0,20,0,0,0,3095,0,0,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,25,0
791,1105,0,0,15,0,0,0,-1,0,0,0,0,0,0,3078,0,0,25,0,0,0,3060,0,0,25,0,0,0,3056,0,0,20,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,15,0
792,1105,0,0,20,0,0,0,-1,0,0,0,0,0,0,3080,0,0,25,0,0,0,3062,0,0,25,0,0,0,3100,0,0,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,15,0
793,1105,0,0,15,0,0,0,-1,0,0,0,0,0,0,3074,0,0,20,0,0,0,3056,0,0,20,0,0,0,3059,0,0,10,0,0,0,3080,0,0,20,0,0,0,3137,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,5,0
794,1105,0,0,30,0,0,0,-1,0,0,0,0,0,0,3080,0,0,35,0,0,0,3137,0,0,15,0,0,0,3100,0,0,20,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
811,1004,0,0,10,0,0,0,-1,0,0,0,0,0,0,3084,0,0,20,0,0,0,3066,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,60,0
812,1004,0,0,10,0,0,0,-1,0,0,0,0,0,0,3084,0,0,20,0,0,0,3066,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,60,0
813,1004,0,0,10,0,0,0,-1,0,0,0,0,0,0,3084,0,0,20,0,0,0,3067,0,0,30,0,0,0,3070,0,0,25,0,0,0,3106,0,0,10,0,0,0,3108,0,0,5,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
841,1109,0,0,25,0,0,0,-1,0,0,0,0,0,0,3060,0,0,25,0,0,0,3051,0,0,15,0,0,0,3059,0,0,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,20,0
842,1109,0,0,30,0,0,0,-1,0,0,0,0,0,0,3103,0,0,20,0,0,0,3062,0,0,20,0,0,0,3095,0,0,15,0,0,0,3111,0,0,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
843,1109,0,0,0,0,0,0,-1,0,0,0,0,0,0,3062,0,0,70,0,0,0,3111,0,0,30,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
844,1109,0,0,0,0,0,0,-1,0,0,0,0,0,0,3062,0,0,25,0,0,0,3059,0,0,25,0,0,0,3056,0,0,25,0,0,0,3089,0,0,20,0,0,0,3111,0,0,5,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
851,1092,0,0,25,0,0,0,-1,0,0,0,0,0,0,3132,0,0,25,0,0,0,3068,0,0,15,0,0,0,3069,0,0,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,20,0
852,1092,0,0,20,0,0,0,-1,0,0,0,0,0,0,3132,0,0,25,0,0,0,3071,0,0,20,0,0,0,3068,0,0,15,0,0,0,3087,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,10,0
853,1092,0,0,20,0,0,0,-1,0,0,0,0,0,0,3070,0,0,25,0,0,0,3071,0,0,20,0,0,0,3067,0,0,20,0,0,0,3065,0,0,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
861,-1,0,0,0,0,0,0,1229,0,0,20,0,0,0,3107,0,0,25,0,0,0,3106,0,0,20,0,0,0,3062,0,0,20,0,0,0,3105,0,0,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
862,1166,0,0,25,0,0,0,1229,0,0,20,0,0,0,3062,0,0,10,0,0,0,3099,0,0,10,0,0,0,3106,0,0,25,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,10,0
863,1166,0,0,25,0,0,0,1229,0,0,25,0,0,0,3062,0,0,10,0,0,0,3107,0,0,10,0,0,0,3113,0,0,10,0,0,0,3134,8,25,20,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
871,1043,0,0,20,0,0,0,-1,0,0,0,0,0,0,3109,0,0,25,0,0,0,3060,0,0,30,0,0,0,3058,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,15,0
872,1043,0,0,15,0,0,0,-1,0,0,0,0,0,0,3059,0,0,25,0,0,0,3056,0,0,20,0,0,0,3109,3,30,20,0,0,0,3089,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,10,0
873,1043,0,0,25,0,0,0,-1,0,0,0,0,0,0,3058,5,18,20,1,0,0,3055,0,0,20,0,0,0,3109,0,0,5,0,0,0,3060,0,0,25,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,5,0
874,1043,0,0,0,0,0,0,-1,0,0,0,0,0,0,3062,5,18,25,1,0,0,3056,0,0,25,0,0,0,3113,0,0,20,0,0,0,3134,8,25,30,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
881,-1,0,0,0,0,0,0,1210,0,0,25,0,0,0,3056,0,0,25,0,0,0,3059,0,0,25,0,0,0,3100,0,0,25,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
882,1209,0,0,30,0,0,0,1210,0,0,20,0,0,0,3056,0,0,20,0,0,0,3124,10,21,20,0,0,0,3059,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
883,1209,0,0,40,0,0,0,1210,0,0,40,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,20,0
884,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,3100,0,0,40,0,0,0,3124,10,21,30,0,0,0,3059,0,0,30,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
885,6029,0,0,100,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
886,1209,0,0,20,0,0,0,1210,0,0,20,0,0,0,3056,0,0,20,0,0,0,3059,0,0,10,0,0,0,3109,0,0,10,0,0,0,3124,0,0,20,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
901,1010,0,0,20,0,0,0,-1,0,0,0,0,0,0,3000,0,0,25,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,55,0
911,1065,0,0,20,0,0,0,-1,0,0,0,0,0,0,3019,0,0,25,0,0,0,3046,0,0,20,0,0,0,3051,0,0,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,20,0
912,1065,0,0,30,0,0,0,-1,0,0,0,0,0,0,3020,0,0,25,0,0,0,3047,0,0,20,0,0,0,3053,0,0,20,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,5,0
921,1069,0,0,15,0,0,0,-1,0,0,0,0,0,0,3058,0,0,25,0,0,0,3111,0,0,20,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,40,0
922,1069,0,0,0,0,0,0,-1,0,0,0,0,0,0,3061,0,0,40,0,0,0,3106,0,0,35,0,0,0,3062,0,0,10,0,0,0,3111,2,15,5,1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,10,0
923,1069,0,0,10,0,0,0,-1,0,0,0,0,0,0,3058,0,0,40,0,0,0,3106,0,0,35,0,0,0,3062,0,0,10,0,0,0,3111,2,15,5,1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
931,1070,0,0,20,0,0,0,-1,0,0,0,0,0,0,3069,0,0,30,0,0,0,3064,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,40,0
932,1070,0,0,15,0,3,0,-1,0,0,0,0,0,0,3064,0,0,25,0,0,0,3069,0,0,20,0,0,0,3082,6,2,15,0,7,2,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,25,0
933,1070,0,0,15,0,0,0,-1,0,0,0,0,0,0,3070,0,0,20,0,0,0,3064,0,0,20,0,0,0,3067,0,0,20,0,0,0,3082,0,0,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,10,0
941,1164,0,0,35,0,0,0,-1,0,0,0,0,0,0,3044,0,0,25,0,0,0,3008,0,0,20,0,0,0,3112,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,10,0
942,1164,0,0,30,0,0,0,-1,0,0,0,0,0,0,3044,0,0,20,0,0,0,3056,0,0,15,0,0,0,3103,0,0,20,0,0,0,3112,2,50,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
943,1164,0,0,30,0,0,0,-1,0,0,0,0,0,0,3044,0,0,25,0,0,0,3101,0,0,20,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,25,0
951,1195,0,0,15,0,3,0,-1,0,0,0,0,0,0,3103,0,0,20,0,0,0,3094,0,0,20,0,0,0,3047,0,0,15,0,3,0,3125,0,0,15,0,0,0,3112,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,5,0
952,1195,0,0,20,0,0,0,-1,0,0,0,0,0,0,3002,0,0,20,0,0,0,3044,0,0,20,0,0,0,3105,0,0,30,0,0,0,3094,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
953,1195,0,0,40,0,0,0,-1,0,0,0,0,0,0,3094,0,0,20,0,0,0,3103,0,0,10,0,0,0,3100,0,0,10,0,0,0,3053,0,0,10,0,0,0,3038,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
961,1022,0,0,25,0,0,0,-1,0,0,0,0,0,0,3092,0,0,20,0,0,0,3051,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,45,0
962,1022,0,0,10,0,0,0,-1,0,0,0,0,0,0,3052,0,0,25,0,0,0,3049,0,0,25,0,0,0,3092,0,0,15,0,0,0,3090,0,0,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,10,0
963,1022,0,0,35,0,3,0,-1,0,0,0,0,0,0,3058,0,0,20,0,3,0,3061,0,0,25,0,0,0,3111,2,20,15,1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,5,0
964,1022,0,0,0,0,3,0,-1,0,0,0,0,0,0,3059,0,0,20,0,3,0,3062,0,0,20,0,0,0,3113,2,20,20,1,0,0,3103,0,0,20,0,0,0,3082,0,0,20,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
971,1025,0,0,25,0,0,0,-1,0,0,0,0,0,0,3082,0,0,25,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,50,0
972,1025,0,0,15,0,0,0,-1,0,0,0,0,0,0,3071,0,0,15,0,0,0,3081,0,0,20,0,7,1,3084,0,0,20,0,7,4,3082,0,0,20,0,7,2,3090,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
973,1025,0,0,45,0,0,0,-1,0,0,0,0,0,0,3070,0,0,30,0,0,0,3111,0,0,15,0,0,0,3082,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
974,1025,0,0,5,0,0,0,-1,0,0,0,0,0,0,3070,0,0,25,0,0,0,3081,0,0,20,0,7,1,3084,0,0,20,0,7,4,3082,0,0,20,0,7,2,3090,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
1011,1124,0,0,15,0,0,0,-1,0,0,0,0,0,0,3060,0,0,20,0,0,0,3059,0,0,20,0,0,0,3109,0,0,25,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,20,0
1012,1124,0,0,30,0,0,0,-1,0,0,0,0,0,0,3134,8,25,10,0,9,25,3062,0,0,20,0,0,0,3111,0,0,20,0,0,0,3102,0,0,20,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
1013,1124,0,0,25,0,0,0,-1,0,0,0,0,0,0,3062,0,0,30,0,0,0,3112,0,0,20,0,0,0,3134,8,25,25,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
1014,1124,0,0,25,0,0,0,-1,0,0,0,0,0,0,3062,0,0,30,0,0,0,3111,0,0,15,0,0,0,3134,8,25,15,0,0,0,3123,0,0,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
1071,1141,0,0,20,0,0,0,-1,0,0,0,0,0,0,3132,0,0,25,0,0,0,3070,0,0,20,0,0,0,3068,0,0,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,20,0
1072,1141,0,0,25,0,0,0,-1,0,0,0,0,0,0,3068,0,0,25,0,0,0,3070,0,0,20,0,0,0,3086,6,6,20,0,7,6,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,10,0
1073,1141,0,0,30,0,0,0,-1,0,0,0,0,0,0,3068,0,0,30,0,0,0,3112,0,0,10,0,0,0,3088,0,0,30,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
1074,1141,0,0,20,0,0,0,-1,0,0,0,0,0,0,3102,0,0,25,0,0,0,3103,0,0,25,0,0,0,3111,0,0,30,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
1111,1014,0,0,25,0,0,0,-1,0,0,0,0,0,0,3036,0,0,15,0,0,0,3085,0,0,5,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,55,0
1121,1020,0,0,15,0,0,0,-1,0,0,0,0,0,0,3095,0,0,25,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,60,0
1122,1020,0,0,30,0,0,0,-1,0,0,0,0,0,0,3095,0,0,15,0,0,0,3073,0,0,10,0,0,0,3043,0,0,20,0,0,0,3085,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,15,0
1131,1058,0,0,30,0,0,0,-1,0,0,0,0,0,0,3086,0,0,30,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,40,0
1132,1058,0,0,15,0,0,0,-1,0,0,0,0,0,0,3062,0,0,25,0,0,0,3059,0,0,25,0,0,0,3086,0,0,15,0,0,0,3101,0,0,10,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,10,0
1141,1028,0,0,20,0,0,0,-1,0,0,0,0,0,0,3072,0,0,20,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,60,0
1142,1028,0,0,25,0,0,0,-1,0,0,0,0,0,0,3001,0,0,20,0,0,0,3006,0,0,25,0,0,0,3079,0,0,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,15,0
1261,1173,0,0,40,0,0,0,1224,0,0,40,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,20,0
1262,1173,0,0,25,0,0,0,-1,0,0,0,0,0,0,3056,0,0,25,0,0,0,3101,0,0,25,0,0,0,3008,0,0,25,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
1263,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,3101,0,0,40,0,0,0,3095,0,0,30,0,0,0,3005,0,0,30,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
1264,1173,0,0,20,0,0,0,1224,0,0,20,0,0,0,3101,0,0,15,0,0,0,3005,0,0,15,0,0,0,3008,0,0,15,0,0,0,3062,0,0,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
1321,1127,0,0,15,0,0,0,-1,0,0,0,0,0,0,3084,0,0,25,0,0,0,3098,0,0,20,0,0,0,3014,0,0,15,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,25,0
1322,1127,0,0,20,0,0,0,-1,0,0,0,0,0,0,3105,0,0,30,0,0,0,3100,0,0,25,0,0,0,3084,6,4,25,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0
1323,1127,0,0,25,0,0,0,-1,0,0,0,0,0,0,3016,0,0,25,0,0,0,3098,0,0,10,0,0,0,3014,0,0,15,0,0,0,3084,0,0,20,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,5000,0,0,5,0
