id,digi1,digi2,digi3,digi4,digi5,digi6,level1,level2,level3,level4,level5,level6,variation1,variation2,variation3,variation4,variation5,variation6,unk13,unk14,unk15,unk16,unk9,unk10
473,394,394,-1,-1,-1,-1,37,37,37,37,37,37,1,1,1,1,1,1,0,0,0,0,0,"a"
474,630,-1,-1,-1,-1,-1,37,37,37,37,37,37,1,1,1,1,1,1,0,0,0,0,0,"a"
501,97,13,97,-1,-1,-1,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,"a"
502,13,730,-1,-1,-1,-1,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,"a"
503,10,25,630,-1,-1,-1,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,"a"
504,13,630,-1,-1,-1,-1,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,"a"
505,730,10,-1,-1,-1,-1,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,"a"
506,630,-1,-1,-1,-1,-1,55,55,55,55,55,55,1,1,1,1,1,1,0,0,0,0,0,"a"
507,61,-1,-1,-1,-1,-1,30,30,30,30,30,30,1,1,1,1,1,1,0,0,0,0,0,"a"
511,377,304,-1,-1,-1,-1,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
512,341,341,-1,-1,-1,-1,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
513,590,406,-1,-1,-1,-1,35,25,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
514,590,304,132,-1,-1,-1,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,"a"
515,377,364,-1,-1,-1,-1,35,25,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
516,729,59,-1,-1,-1,-1,35,25,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
517,406,59,132,-1,-1,-1,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,"a"
521,515,567,-1,-1,-1,-1,11,11,11,11,11,11,1,1,1,1,1,1,0,0,0,0,0,"a"
522,515,728,515,-1,-1,-1,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
523,42,728,-1,-1,-1,-1,8,8,8,8,8,8,1,1,1,1,1,1,0,0,0,0,0,"a"
524,42,53,-1,-1,-1,-1,8,8,8,8,8,8,1,1,1,1,1,1,0,0,0,0,0,"a"
525,113,-1,-1,-1,-1,-1,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
526,760,-1,-1,-1,-1,-1,13,13,13,13,13,13,1,1,1,1,1,1,0,0,0,0,0,"a"
531,55,569,713,-1,-1,-1,27,27,27,27,27,27,1,1,1,1,1,1,0,0,0,0,0,"a"
532,713,68,-1,-1,-1,-1,27,27,27,27,27,27,1,1,1,1,1,1,0,0,0,0,0,"a"
533,55,14,710,-1,-1,-1,25,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
534,12,714,-1,-1,-1,-1,26,26,26,26,26,26,1,1,1,1,1,1,0,0,0,0,0,"a"
535,12,68,710,-1,-1,-1,18,18,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,"a"
536,397,714,-1,-1,-1,-1,27,27,27,27,27,27,1,1,1,1,1,1,0,0,0,0,0,"a"
537,72,-1,-1,-1,-1,-1,55,55,55,55,55,55,1,1,1,1,1,1,0,0,0,0,0,"a"
541,800,-1,-1,-1,-1,-1,30,30,30,30,30,30,3,1,1,1,1,1,0,0,0,0,0,"a"
542,800,800,-1,-1,-1,-1,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,"a"
543,800,800,800,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
544,801,-1,-1,-1,-1,-1,30,30,30,30,30,30,3,1,1,1,1,1,0,0,0,0,0,"a"
545,801,801,-1,-1,-1,-1,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,"a"
546,801,800,-1,-1,-1,-1,20,20,20,20,20,20,1,2,1,1,1,1,0,0,0,0,0,"a"
547,800,801,800,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
551,14,79,-1,-1,-1,-1,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,"a"
552,411,411,-1,-1,-1,-1,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,"a"
553,87,711,16,-1,-1,-1,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,"a"
554,377,726,755,-1,-1,-1,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,"a"
555,719,719,-1,-1,-1,-1,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,"a"
556,737,-1,-1,-1,-1,-1,30,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,"a"
561,800,-1,-1,-1,-1,-1,30,30,30,30,30,30,3,1,1,1,1,1,0,0,0,0,0,"a"
562,800,800,-1,-1,-1,-1,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,"a"
563,801,-1,-1,-1,-1,-1,20,20,20,20,20,20,3,1,1,1,1,1,0,0,0,0,0,"a"
564,801,801,-1,-1,-1,-1,15,15,15,15,15,15,1,1,1,1,1,1,0,0,0,0,0,"a"
565,800,801,-1,-1,-1,-1,15,15,15,15,15,15,2,1,1,1,1,1,0,0,0,0,0,"a"
571,30,394,-1,-1,-1,-1,38,38,38,38,38,38,1,1,1,1,1,1,0,0,0,0,0,"a"
572,93,30,107,-1,-1,-1,38,38,38,38,38,38,1,1,1,1,1,1,0,0,0,0,0,"a"
573,394,140,-1,-1,-1,-1,38,38,38,38,38,38,1,1,1,1,1,1,0,0,0,0,0,"a"
574,394,452,406,-1,-1,-1,38,38,38,38,38,38,1,1,1,1,1,1,0,0,0,0,0,"a"
575,406,140,-1,-1,-1,-1,30,30,30,30,30,30,1,1,1,1,1,1,0,0,0,0,0,"a"
576,134,-1,-1,-1,-1,-1,30,30,30,30,30,30,1,1,1,1,1,1,0,0,0,0,0,"a"
581,437,387,-1,-1,-1,-1,3,3,3,3,3,3,1,1,1,1,1,1,0,0,0,0,0,"a"
582,322,437,-1,-1,-1,-1,3,3,3,3,3,3,1,1,1,1,1,1,0,0,0,0,0,"a"
583,631,317,-1,-1,-1,-1,3,3,3,3,3,3,1,1,1,1,1,1,0,0,0,0,0,"a"
591,512,631,-1,-1,-1,-1,5,5,5,5,5,5,1,1,1,1,1,1,0,0,0,0,0,"a"
592,512,512,-1,-1,-1,-1,5,5,5,5,5,5,1,1,1,1,1,1,0,0,0,0,0,"a"
593,457,631,514,-1,-1,-1,5,5,5,5,5,5,1,1,1,1,1,1,0,0,0,0,0,"a"
594,512,56,-1,-1,-1,-1,5,5,5,5,5,5,1,1,1,1,1,1,0,0,0,0,0,"a"
595,701,56,514,-1,-1,-1,5,5,5,5,5,5,1,1,1,1,1,1,0,0,0,0,0,"a"
596,151,-1,-1,-1,-1,-1,5,5,5,5,5,5,1,1,1,1,1,1,0,0,0,0,0,"a"
601,607,314,-1,-1,-1,-1,15,11,11,11,11,11,1,1,1,1,1,1,0,0,0,0,0,"a"
602,708,347,-1,-1,-1,-1,15,11,11,11,11,11,1,1,1,1,1,1,0,0,0,0,0,"a"
603,2,607,458,708,-1,-1,11,11,11,11,11,11,1,1,1,1,1,1,0,0,0,0,0,"a"
604,607,314,759,-1,-1,-1,13,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
605,2,347,370,-1,-1,-1,13,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
606,759,370,-1,-1,-1,-1,11,11,11,11,11,11,1,1,1,1,1,1,0,0,0,0,0,"a"
611,5,209,-1,-1,-1,-1,24,24,24,24,24,24,1,1,1,1,1,1,0,0,0,0,0,"a"
612,11,759,-1,-1,-1,-1,24,24,24,24,24,24,1,1,1,1,1,1,0,0,0,0,0,"a"
613,16,41,-1,-1,-1,-1,24,24,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,"a"
614,11,82,-1,-1,-1,-1,24,24,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,"a"
615,5,209,41,-1,-1,-1,24,24,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,"a"
616,84,11,-1,-1,-1,-1,18,24,24,24,24,24,1,1,1,1,1,1,0,0,0,0,0,"a"
617,113,-1,-1,-1,-1,-1,30,30,30,30,30,30,1,1,1,1,1,1,0,0,0,0,0,"a"
621,731,61,-1,-1,-1,-1,51,51,51,51,51,51,1,1,1,1,1,1,0,0,0,0,0,"a"
622,379,721,33,-1,-1,-1,51,51,51,51,51,51,1,1,1,1,1,1,0,0,0,0,0,"a"
623,721,740,-1,-1,-1,-1,51,51,51,51,51,51,1,1,1,1,1,1,0,0,0,0,0,"a"
624,33,379,740,-1,-1,-1,51,51,51,51,51,51,1,1,1,1,1,1,0,0,0,0,0,"a"
625,731,127,61,-1,-1,-1,51,51,51,51,51,51,1,1,1,1,1,1,0,0,0,0,0,"a"
626,48,-1,-1,-1,-1,-1,61,61,61,61,61,61,1,1,1,1,1,1,0,0,0,0,0,"a"
631,584,82,-1,-1,-1,-1,46,46,46,46,46,46,1,1,1,1,1,1,0,0,0,0,0,"a"
632,327,374,-1,-1,-1,-1,46,46,46,46,46,46,1,1,1,1,1,1,0,0,0,0,0,"a"
633,327,82,374,-1,-1,-1,46,46,46,46,46,46,1,1,1,1,1,1,0,0,0,0,0,"a"
634,211,-1,-1,-1,-1,-1,46,46,46,46,46,46,1,1,1,1,1,1,0,0,0,0,0,"a"
635,132,24,-1,-1,-1,-1,46,46,46,46,46,46,1,4,1,1,1,1,0,0,0,0,0,"a"
636,704,-1,-1,-1,-1,-1,46,46,46,46,46,46,4,1,1,1,1,1,0,0,0,0,0,"a"
637,82,83,-1,-1,-1,-1,46,46,46,46,46,46,1,1,1,1,1,1,0,0,0,0,0,"a"
641,407,407,-1,-1,-1,-1,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,"a"
642,71,721,301,-1,-1,-1,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,"a"
643,210,71,-1,-1,-1,-1,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,"a"
644,756,80,721,-1,-1,-1,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,"a"
645,129,75,-1,-1,-1,-1,60,60,60,60,60,60,1,1,1,1,1,1,0,0,0,0,0,"a"
646,75,80,-1,-1,-1,-1,60,60,60,60,60,60,1,1,1,1,1,1,0,0,0,0,0,"a"
647,753,-1,-1,-1,-1,-1,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,"a"
651,10,10,-1,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
652,78,54,-1,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
653,308,367,-1,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
654,78,367,-1,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
655,10,308,-1,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
656,15,308,15,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
661,755,370,-1,-1,-1,-1,30,30,30,30,30,30,1,1,1,1,1,1,0,0,0,0,0,"a"
662,344,345,-1,-1,-1,-1,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,"a"
663,758,370,758,-1,-1,-1,28,28,28,28,28,28,1,1,1,1,1,1,0,0,0,0,0,"a"
664,345,409,-1,-1,-1,-1,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,"a"
665,344,596,-1,-1,-1,-1,28,28,28,28,28,28,1,1,1,1,1,1,0,0,0,0,0,"a"
666,730,-1,-1,-1,-1,-1,55,55,55,55,55,55,1,1,1,1,1,1,0,0,0,0,0,"a"
667,343,343,-1,-1,-1,-1,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
668,709,389,-1,-1,-1,-1,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
669,582,582,-1,-1,-1,-1,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
670,344,-1,-1,-1,-1,-1,5,5,5,5,5,5,1,1,1,1,1,1,0,0,0,0,0,"a"
671,90,457,-1,-1,-1,-1,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
672,97,97,-1,-1,-1,-1,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
673,348,457,-1,-1,-1,-1,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
674,348,90,-1,-1,-1,-1,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
675,457,626,81,-1,-1,-1,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
681,398,25,-1,-1,-1,-1,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,"a"
682,58,395,314,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
683,25,58,398,-1,-1,-1,21,21,21,21,21,21,1,1,1,1,1,1,0,0,0,0,0,"a"
684,395,395,-1,-1,-1,-1,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,"a"
685,314,313,-1,-1,-1,-1,25,25,25,25,25,25,1,1,1,1,1,1,0,0,0,0,0,"a"
686,134,302,-1,-1,-1,-1,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,"a"
687,302,327,-1,-1,-1,-1,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,"a"
688,342,403,576,-1,-1,-1,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,"a"
689,302,327,134,-1,-1,-1,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,"a"
690,718,731,-1,-1,-1,-1,50,50,50,50,50,50,1,1,1,1,1,1,0,0,0,0,0,"a"
691,719,402,-1,-1,-1,-1,45,45,45,45,45,45,1,1,1,1,1,1,0,0,0,0,0,"a"
692,140,403,719,-1,-1,-1,43,43,43,43,43,43,1,1,1,1,1,1,0,0,0,0,0,"a"
693,401,140,-1,-1,-1,-1,45,45,45,45,45,45,1,1,1,1,1,1,0,0,0,0,0,"a"
694,305,584,-1,-1,-1,-1,45,45,45,45,45,45,1,1,1,1,1,1,0,0,0,0,0,"a"
695,718,584,718,-1,-1,-1,42,42,42,42,42,42,1,1,1,1,1,1,0,0,0,0,0,"a"
696,402,401,-1,-1,-1,-1,45,45,45,45,45,45,1,1,1,1,1,1,0,0,0,0,0,"a"
701,320,325,321,-1,-1,-1,8,8,8,8,8,8,1,1,1,1,1,1,0,0,0,0,0,"a"
702,629,388,-1,-1,-1,-1,8,8,8,8,8,8,1,1,1,1,1,1,0,0,0,0,0,"a"
703,629,325,-1,-1,-1,-1,8,8,8,8,8,8,1,1,1,1,1,1,0,0,0,0,0,"a"
704,361,320,-1,-1,-1,-1,8,8,8,8,8,8,1,1,1,1,1,1,0,0,0,0,0,"a"
705,361,321,-1,-1,-1,-1,8,8,8,8,8,8,1,1,1,1,1,1,0,0,0,0,0,"a"
706,3,102,-1,-1,-1,-1,40,40,40,40,40,40,1,1,1,1,1,1,0,0,0,0,0,"a"
707,3,92,102,-1,-1,-1,40,40,40,40,40,40,1,1,1,1,1,1,0,0,0,0,0,"a"
708,92,148,-1,-1,-1,-1,40,40,40,40,40,40,1,1,1,1,1,1,0,0,0,0,0,"a"
709,359,73,-1,-1,-1,-1,40,40,40,40,40,40,1,1,1,1,1,1,0,0,0,0,0,"a"
710,73,148,359,-1,-1,-1,38,38,38,38,38,38,1,1,1,1,1,1,0,0,0,0,0,"a"
711,96,706,-1,-1,-1,-1,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
712,114,707,-1,-1,-1,-1,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
713,582,564,-1,-1,-1,-1,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
714,564,96,-1,-1,-1,-1,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
715,582,582,582,-1,-1,-1,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
716,706,707,114,-1,-1,-1,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
721,607,348,-1,-1,-1,-1,12,12,12,12,12,12,1,1,1,1,1,1,0,0,0,0,0,"a"
722,348,20,-1,-1,-1,-1,12,12,12,12,12,12,1,1,1,1,1,1,0,0,0,0,0,"a"
723,626,458,81,-1,-1,-1,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
724,705,81,-1,-1,-1,-1,12,12,12,12,12,12,1,1,1,1,1,1,0,0,0,0,0,"a"
725,607,20,-1,-1,-1,-1,12,12,12,12,12,12,1,1,1,1,1,1,0,0,0,0,0,"a"
726,458,-1,-1,-1,-1,-1,28,28,28,28,28,28,1,1,1,1,1,1,0,0,0,0,0,"a"
727,756,374,-1,-1,-1,-1,45,45,45,45,45,45,1,1,1,1,1,1,0,0,0,0,0,"a"
728,756,79,411,-1,-1,-1,45,45,45,45,45,45,1,1,1,1,1,1,0,0,0,0,0,"a"
729,721,411,-1,-1,-1,-1,45,45,45,45,45,45,1,1,1,1,1,1,0,0,0,0,0,"a"
730,85,-1,-1,-1,-1,-1,45,45,45,45,45,45,1,1,1,1,1,1,0,0,0,0,0,"a"
731,42,392,303,-1,-1,-1,18,18,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,"a"
732,307,349,-1,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
733,349,42,392,-1,-1,-1,18,18,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,"a"
734,91,396,-1,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
735,396,307,-1,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
736,303,91,-1,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
737,42,392,303,307,-1,-1,15,15,15,15,15,15,1,1,1,1,1,1,0,0,0,0,0,"a"
741,388,510,-1,-1,-1,-1,10,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
742,9,510,-1,-1,-1,-1,8,10,10,10,10,10,1,1,1,1,1,1,0,0,0,0,0,"a"
743,388,20,564,-1,-1,-1,8,5,5,5,5,5,1,1,1,1,1,1,0,0,0,0,0,"a"
744,20,143,-1,-1,-1,-1,7,7,7,7,7,7,1,1,1,1,1,1,0,0,0,0,0,"a"
745,20,564,-1,-1,-1,-1,7,7,7,7,7,7,1,1,1,1,1,1,0,0,0,0,0,"a"
746,143,-1,-1,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
751,81,705,708,-1,-1,-1,18,18,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,"a"
752,705,391,-1,-1,-1,-1,18,18,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,"a"
753,391,304,705,-1,-1,-1,18,18,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,"a"
754,304,81,-1,-1,-1,-1,18,18,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,"a"
755,399,399,-1,-1,-1,-1,18,18,18,18,18,18,1,1,1,1,1,1,0,0,0,0,0,"a"
756,113,-1,-1,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
761,413,44,412,-1,-1,-1,41,41,41,41,41,41,1,1,1,1,1,1,0,0,0,0,0,"a"
762,311,59,-1,-1,-1,-1,41,41,41,41,41,41,1,1,1,1,1,1,0,0,0,0,0,"a"
763,403,59,-1,-1,-1,-1,41,41,41,41,41,41,1,1,1,1,1,1,0,0,0,0,0,"a"
764,311,73,403,-1,-1,-1,41,41,41,41,41,41,1,1,1,1,1,1,0,0,0,0,0,"a"
765,413,576,-1,-1,-1,-1,41,41,41,41,41,41,1,1,1,1,1,1,0,0,0,0,0,"a"
766,722,576,-1,-1,-1,-1,41,41,41,41,41,41,1,1,1,1,1,1,0,0,0,0,0,"a"
767,44,576,-1,-1,-1,-1,41,41,41,41,41,41,1,1,1,1,1,1,0,0,0,0,0,"a"
768,429,-1,-1,-1,-1,-1,31,31,31,31,31,31,1,1,1,1,1,1,0,0,0,0,0,"a"
771,304,454,-1,-1,-1,-1,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
772,710,710,-1,-1,-1,-1,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
773,68,92,-1,-1,-1,-1,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
774,91,359,454,-1,-1,-1,35,25,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
775,409,92,-1,-1,-1,-1,25,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
776,14,79,-1,-1,-1,-1,35,25,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
781,621,621,-1,-1,-1,-1,33,33,33,33,33,33,1,1,1,1,1,1,0,0,0,0,0,"a"
782,72,369,-1,-1,-1,-1,33,33,33,33,33,33,1,1,1,1,1,1,0,0,0,0,0,"a"
783,369,326,-1,-1,-1,-1,33,33,33,33,33,33,1,1,1,1,1,1,0,0,0,0,0,"a"
784,341,621,341,-1,-1,-1,28,28,28,28,28,28,1,1,1,1,1,1,0,0,0,0,0,"a"
785,715,72,-1,-1,-1,-1,24,24,24,24,24,24,1,1,1,1,1,1,0,0,0,0,0,"a"
786,454,305,341,-1,-1,-1,24,24,24,24,24,24,1,1,1,1,1,1,0,0,0,0,0,"a"
787,91,365,-1,-1,-1,-1,33,33,33,33,33,33,1,1,1,1,1,1,0,0,0,0,0,"a"
788,365,87,-1,-1,-1,-1,33,33,33,33,33,33,1,1,1,1,1,1,0,0,0,0,0,"a"
789,752,-1,-1,-1,-1,-1,30,30,30,30,30,30,1,1,1,1,1,1,0,0,0,0,0,"a"
791,21,21,-1,-1,-1,-1,57,57,57,57,57,57,1,1,1,1,1,1,0,0,0,0,0,"a"
792,82,83,-1,-1,-1,-1,57,57,57,57,57,57,1,1,1,1,1,1,0,0,0,0,0,"a"
793,211,424,-1,-1,-1,-1,57,57,57,57,57,57,1,1,1,1,1,1,0,0,0,0,0,"a"
794,26,83,211,-1,-1,-1,57,57,57,57,57,57,1,1,1,1,1,1,0,0,0,0,0,"a"
795,24,346,434,-1,-1,-1,57,57,57,57,57,57,4,1,1,1,1,1,0,0,0,0,0,"a"
796,21,24,434,-1,-1,-1,57,57,57,57,57,57,1,4,1,1,1,1,0,0,0,0,0,"a"
797,704,-1,-1,-1,-1,-1,57,57,57,57,57,57,4,1,1,1,1,1,0,0,0,0,0,"a"
798,69,-1,-1,-1,-1,-1,57,57,57,57,57,57,1,1,1,1,1,1,0,0,0,0,0,"a"
801,630,77,630,-1,-1,-1,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
802,394,15,-1,-1,-1,-1,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
803,15,309,15,-1,-1,-1,35,30,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
804,758,77,394,-1,-1,-1,35,30,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
805,758,596,-1,-1,-1,-1,35,30,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
806,596,726,-1,-1,-1,-1,40,40,40,40,40,40,1,1,1,1,1,1,0,0,0,0,0,"a"
807,630,726,-1,-1,-1,-1,40,40,40,40,40,40,1,1,1,1,1,1,0,0,0,0,0,"a"
808,309,726,-1,-1,-1,-1,40,40,40,40,40,40,1,1,1,1,1,1,0,0,0,0,0,"a"
811,548,755,-1,-1,-1,-1,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
812,344,344,-1,-1,-1,-1,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
813,548,148,548,-1,-1,-1,30,30,30,30,30,30,1,1,1,1,1,1,0,0,0,0,0,"a"
814,344,376,-1,-1,-1,-1,30,30,30,30,30,30,1,1,1,1,1,1,0,0,0,0,0,"a"
815,363,33,-1,-1,-1,-1,30,30,30,30,30,30,1,1,1,1,1,1,0,0,0,0,0,"a"
816,756,756,-1,-1,-1,-1,28,28,28,28,28,28,1,1,1,1,1,1,0,0,0,0,0,"a"
817,148,132,-1,-1,-1,-1,28,28,28,28,28,28,1,1,1,1,1,1,0,0,0,0,0,"a"
821,74,727,-1,-1,-1,-1,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,"a"
822,727,6,-1,-1,-1,-1,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,"a"
823,345,410,345,-1,-1,-1,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,"a"
824,6,4,-1,-1,-1,-1,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,"a"
825,71,410,-1,-1,-1,-1,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,"a"
826,71,74,-1,-1,-1,-1,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,"a"
827,4,-1,-1,-1,-1,-1,58,58,58,58,58,58,1,1,1,1,1,1,0,0,0,0,0,"a"
831,101,4,-1,-1,-1,-1,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,"a"
832,407,21,-1,-1,-1,-1,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,"a"
833,177,404,177,-1,-1,-1,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,"a"
834,407,177,-1,-1,-1,-1,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,"a"
835,411,404,-1,-1,-1,-1,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,"a"
836,101,21,-1,-1,-1,-1,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,"a"
837,101,407,411,-1,-1,-1,48,48,48,48,48,48,1,1,1,1,1,1,0,0,0,0,0,"a"
841,709,750,-1,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
842,50,112,-1,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
843,50,43,-1,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
844,709,112,750,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
845,702,43,-1,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
846,375,112,-1,-1,-1,-1,20,20,20,20,20,20,1,1,1,1,1,1,0,0,0,0,0,"a"
851,349,58,-1,-1,-1,-1,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
852,370,349,-1,-1,-1,-1,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
853,367,58,393,-1,-1,-1,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
854,452,367,-1,-1,-1,-1,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
855,393,379,-1,-1,-1,-1,35,35,35,35,35,35,1,1,1,1,1,1,0,0,0,0,0,"a"
856,379,405,-1,-1,-1,-1,30,30,30,30,30,30,1,1,1,1,1,1,0,0,0,0,0,"a"
